Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2017-12-07,PHI,Vancouver Canucks,W,4,1,PHI,Los Angeles Lakers,L,104,107
2017-12-12,PHI,Toronto Maple Leafs,W,4,2,PHI,Minnesota Timberwolves,W,118,112
2017-12-18,PHI,Los Angeles Kings,L,1,4,PHI,Chicago Bulls,L,115,117
2017-12-23,PHI,Columbus Blue Jackets,L,1,2,PHI,Toronto Raptors,L,86,102
2017-12-28,PHI,Florida Panthers,L,2,3,PHI,Portland Trail Blazers,L,110,114
2018-01-18,PHI,Toronto Maple Leafs,W,3,2,PHI,Boston Celtics,W,89,80
2018-01-20,PHI,New Jersey Devils,W,3,1,PHI,Milwaukee Bucks,W,116,94
2018-01-31,PHI,Washington Capitals,L,3,5,PHI,Brooklyn Nets,L,108,116
2018-02-03,PHI,Ottawa Senators,L,3,4,PHI,Indiana Pacers,L,92,100
2018-02-06,PHI,Carolina Hurricanes,W,2,1,PHI,Washington Wizards,W,115,102
2018-02-10,PHI,Arizona Coyotes,W,4,3,PHI,Los Angeles Clippers,W,112,98
2018-02-22,PHI,Columbus Blue Jackets,W,2,1,PHI,Chicago Bulls,W,116,115
2018-02-24,PHI,Ottawa Senators,W,5,3,PHI,Orlando Magic,W,116,105
2018-03-01,PHI,Carolina Hurricanes,L,1,4,PHI,Cleveland Cavaliers,W,108,97
2018-03-04,PHI,Florida Panthers,L,1,4,PHI,Milwaukee Bucks,L,110,118
2018-03-08,PHI,Boston Bruins,L,2,3,PHI,Miami Heat,L,99,108
2018-03-15,PHI,Columbus Blue Jackets,L,3,5,PHI,New York Knicks,W,118,110
2018-03-22,PHI,New York Rangers,W,4,3,PHI,Orlando Magic,W,118,98
2018-03-28,PHI,Colorado Avalanche,W,2,1,PHI,New York Knicks,W,118,101
2018-04-01,PHI,Boston Bruins,W,4,3,PHI,Charlotte Hornets,W,119,102
2018-04-03,PHI,New York Islanders,L,4,5,PHI,Brooklyn Nets,W,121,95
2018-10-16,PHI,Florida Panthers,W,6,5,PHI,Boston Celtics,L,87,105
