Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2022-12-18,CHI,New York Rangers,L,1,7,CHI,Minnesota Timberwolves,L,126,150
2022-12-21,CHI,Nashville Predators,L,2,4,CHI,Atlanta Hawks,W,110,108
2022-12-23,CHI,Columbus Blue Jackets,W,5,2,CHI,New York Knicks,W,118,117
2022-12-31,CHI,Columbus Blue Jackets,L,1,4,CHI,Cleveland Cavaliers,L,102,103
2023-01-06,CHI,Arizona Coyotes,W,2,0,CHI,Philadelphia 76ers,W,126,112
2023-01-19,CHI,Philadelphia Flyers,W,4,1,CHI,Detroit Pistons,W,126,108
2023-01-24,CHI,Vancouver Canucks,L,2,5,CHI,Indiana Pacers,L,110,116
2023-01-26,CHI,Calgary Flames,W,5,1,CHI,Charlotte Hornets,L,96,111
2023-01-28,CHI,Edmonton Oilers,L,3,7,CHI,Orlando Magic,W,128,109
2023-02-07,CHI,Anaheim Ducks,L,2,3,CHI,Memphis Grizzlies,L,89,104
2023-02-11,CHI,Winnipeg Jets,L,1,4,CHI,Cleveland Cavaliers,L,89,97
2023-02-15,CHI,Toronto Maple Leafs,L,2,5,CHI,Indiana Pacers,L,113,117
2023-02-28,CHI,Arizona Coyotes,,,,CHI,Toronto Raptors,,,
2023-03-08,CHI,Detroit Red Wings,,,,CHI,Denver Nuggets,,,
2023-03-11,CHI,Tampa Bay Lightning,,,,CHI,Houston Rockets,,,
2023-03-18,CHI,Arizona Coyotes,,,,CHI,Miami Heat,,,
2023-03-20,CHI,Colorado Avalanche,,,,CHI,Philadelphia 76ers,,,
2023-03-26,CHI,Vancouver Canucks,,,,CHI,Los Angeles Lakers,,,
2023-04-04,CHI,Calgary Flames,,,,CHI,Atlanta Hawks,,,
