Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2017-03-18,WSH,Tampa Bay Lightning,W,5,3,WAS,Charlotte Hornets,L,93,98
2017-03-25,WSH,Arizona Coyotes,W,4,1,WAS,Cleveland Cavaliers,W,127,115
2017-03-28,WSH,Minnesota Wild,W,5,4,WAS,Los Angeles Lakers,W,119,108
2017-03-29,WSH,Colorado Avalanche,W,5,3,WAS,Los Angeles Clippers,L,124,133
2017-03-31,WSH,Arizona Coyotes,L,3,6,WAS,Utah Jazz,L,88,95
2017-04-02,WSH,Columbus Blue Jackets,W,3,2,WAS,Golden State Warriors,L,115,139
2017-04-04,WSH,Toronto Maple Leafs,W,4,1,WAS,Charlotte Hornets,W,118,111
2017-04-08,WSH,Boston Bruins,W,3,1,WAS,Miami Heat,L,103,106
2017-10-20,WSH,Detroit Red Wings,W,4,3,WAS,Detroit Pistons,W,115,111
2017-10-29,WSH,Calgary Flames,L,1,2,WAS,Sacramento Kings,W,110,83
2017-11-07,WSH,Buffalo Sabres,L,1,3,WAS,Dallas Mavericks,L,99,113
2017-11-20,WSH,Calgary Flames,L,1,4,WAS,Milwaukee Bucks,W,99,88
2017-11-22,WSH,Ottawa Senators,W,5,2,WAS,Charlotte Hornets,L,124,129
2017-11-25,WSH,Toronto Maple Leafs,W,4,2,WAS,Portland Trail Blazers,L,105,108
2017-12-04,WSH,San Jose Sharks,W,4,1,WAS,Utah Jazz,L,69,116
2017-12-12,WSH,Colorado Avalanche,W,5,2,WAS,Brooklyn Nets,L,98,103
2017-12-19,WSH,Dallas Stars,W,4,3,WAS,New Orleans Pelicans,W,116,106
2017-12-22,WSH,Arizona Coyotes,L,2,3,WAS,Brooklyn Nets,L,84,119
2017-12-23,WSH,Vegas Golden Knights,L,0,3,WAS,Orlando Magic,W,130,103
2017-12-27,WSH,New York Rangers,L,0,1,WAS,Atlanta Hawks,L,99,113
2018-01-12,WSH,Carolina Hurricanes,W,4,3,WAS,Orlando Magic,W,125,119
2018-01-19,WSH,Montreal Canadiens,L,2,3,WAS,Detroit Pistons,W,122,112
2018-01-25,WSH,Florida Panthers,W,4,2,WAS,Oklahoma City Thunder,L,112,121
2018-02-06,WSH,Columbus Blue Jackets,W,3,2,WAS,Philadelphia 76ers,L,102,115
2018-02-22,WSH,Florida Panthers,L,2,3,WAS,Cleveland Cavaliers,W,110,103
2018-02-27,WSH,Ottawa Senators,W,3,2,WAS,Milwaukee Bucks,W,107,104
2018-03-06,WSH,Anaheim Ducks,L,0,4,WAS,Miami Heat,W,117,113
2018-03-10,WSH,San Jose Sharks,W,2,0,WAS,Miami Heat,L,102,129
2018-04-01,WSH,Pittsburgh Penguins,W,3,1,WAS,Chicago Bulls,L,94,113
2018-04-05,WSH,Nashville Predators,L,3,4,WAS,Cleveland Cavaliers,L,115,119
2018-10-22,WSH,Vancouver Canucks,W,5,2,WAS,Portland Trail Blazers,W,125,124
2018-11-09,WSH,Columbus Blue Jackets,L,1,2,WAS,Orlando Magic,L,108,117
2018-11-14,WSH,Winnipeg Jets,L,1,3,WAS,Cleveland Cavaliers,W,119,95
2018-11-16,WSH,Colorado Avalanche,W,3,2,WAS,Brooklyn Nets,L,104,115
2018-11-23,WSH,Detroit Red Wings,W,3,1,WAS,Toronto Raptors,L,107,125
2018-11-24,WSH,New York Rangers,W,5,3,WAS,New Orleans Pelicans,W,124,114
2018-11-26,WSH,New York Islanders,W,4,1,WAS,Houston Rockets,W,135,131
2018-11-30,WSH,New Jersey Devils,W,6,3,WAS,Philadelphia 76ers,L,98,123
2018-12-08,WSH,Columbus Blue Jackets,W,4,0,WAS,Cleveland Cavaliers,L,101,116
2018-12-14,WSH,Carolina Hurricanes,W,6,5,WAS,Brooklyn Nets,L,118,125
2018-12-19,WSH,Pittsburgh Penguins,L,1,2,WAS,Houston Rockets,L,118,136
2018-12-22,WSH,Ottawa Senators,W,4,0,WAS,Phoenix Suns,W,149,146
2018-12-29,WSH,Ottawa Senators,W,3,2,WAS,Charlotte Hornets,W,130,126
2019-01-04,WSH,Dallas Stars,L,1,2,WAS,Miami Heat,L,109,115
2019-01-06,WSH,Detroit Red Wings,W,3,2,WAS,Oklahoma City Thunder,W,116,98
2019-01-08,WSH,Philadelphia Flyers,W,5,3,WAS,Philadelphia 76ers,L,115,132
