Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2022-01-28,DET,Pittsburgh Penguins,W,3,2,DET,Orlando Magic,L,103,119
2022-02-14,DET,Minnesota Wild,L,4,7,DET,Washington Wizards,L,94,103
2022-02-26,DET,Toronto Maple Leafs,L,7,10,DET,Boston Celtics,L,104,113
2022-03-01,DET,Carolina Hurricanes,W,4,3,DET,Washington Wizards,L,113,116
2022-03-04,DET,Tampa Bay Lightning,L,1,3,DET,Indiana Pacers,W,111,106
2022-03-15,DET,Edmonton Oilers,L,5,7,DET,Miami Heat,L,98,105
2022-03-17,DET,Vancouver Canucks,W,1,0,DET,Orlando Magic,W,134,120
2022-03-19,DET,Seattle Kraken,L,2,4,DET,Cleveland Cavaliers,L,109,113
2022-03-27,DET,Pittsburgh Penguins,L,2,11,DET,New York Knicks,L,102,104
2022-04-01,DET,Ottawa Senators,L,2,5,DET,Oklahoma City Thunder,W,110,101
2022-04-03,DET,Ottawa Senators,L,2,5,DET,Indiana Pacers,W,121,117
2022-04-06,DET,Winnipeg Jets,W,3,1,DET,Dallas Mavericks,L,113,131
2022-10-21,DET,Chicago Blackhawks,L,3,4,DET,New York Knicks,L,106,130
2022-10-25,DET,New Jersey Devils,L,2,6,DET,Washington Wizards,L,99,120
2022-10-31,DET,Buffalo Sabres,L,3,8,DET,Milwaukee Bucks,L,108,110
2022-11-12,DET,Los Angeles Kings,L,3,4,DET,Boston Celtics,L,108,117
2022-11-17,DET,San Jose Sharks,W,7,4,DET,Los Angeles Clippers,L,91,96
2022-11-23,DET,Nashville Predators,W,3,0,DET,Utah Jazz,W,125,116
2022-11-25,DET,Arizona Coyotes,W,4,3,DET,Phoenix Suns,L,102,108
2022-12-04,DET,Columbus Blue Jackets,W,4,2,DET,Memphis Grizzlies,L,112,122
2022-12-06,DET,Tampa Bay Lightning,W,4,2,DET,Miami Heat,W,116,96
2022-12-14,DET,Minnesota Wild,L,1,4,DET,Charlotte Hornets,W,141,134
2022-12-21,DET,Tampa Bay Lightning,W,7,4,DET,Philadelphia 76ers,L,93,113
2022-12-28,DET,Pittsburgh Penguins,W,5,4,DET,Orlando Magic,W,121,101
2022-12-31,DET,Ottawa Senators,W,4,2,DET,Minnesota Timberwolves,W,116,104
2023-01-04,DET,New Jersey Devils,L,1,5,DET,Golden State Warriors,W,122,119
2023-01-06,DET,Florida Panthers,L,2,3,DET,San Antonio Spurs,L,109,121
2023-01-10,DET,Winnipeg Jets,W,7,5,DET,Philadelphia 76ers,L,116,147
2023-01-19,DET,Vegas Golden Knights,W,3,2,DET,Chicago Bulls,L,108,126
2023-01-26,DET,Montreal Canadiens,W,4,3,DET,Brooklyn Nets,W,130,122
2023-02-15,DET,Edmonton Oilers,W,5,4,DET,Boston Celtics,L,109,127
2023-02-23,DET,New York Rangers,,,,DET,Orlando Magic,,,
2023-02-25,DET,Tampa Bay Lightning,,,,DET,Toronto Raptors,,,
2023-02-27,DET,Ottawa Senators,,,,DET,Charlotte Hornets,,,
2023-03-04,DET,New York Islanders,,,,DET,Cleveland Cavaliers,,,
2023-03-11,DET,Boston Bruins,,,,DET,Indiana Pacers,,,
2023-03-14,DET,Nashville Predators,,,,DET,Washington Wizards,,,
2023-03-21,DET,St. Louis Blues,,,,DET,Atlanta Hawks,,,
2023-03-31,DET,Winnipeg Jets,,,,DET,Houston Rockets,,,
2023-04-02,DET,Toronto Maple Leafs,,,,DET,Orlando Magic,,,
2023-04-04,DET,Montreal Canadiens,,,,DET,Miami Heat,,,
