Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2021-11-04,FLA,Washington Capitals,W,5,4,MIA,Boston Celtics,L,78,95
2021-11-06,FLA,Carolina Hurricanes,W,5,2,MIA,Utah Jazz,W,118,115
2021-11-08,FLA,New York Rangers,L,3,4,MIA,Denver Nuggets,L,96,113
2021-11-11,FLA,Pittsburgh Penguins,L,2,3,MIA,Los Angeles Clippers,L,109,112
2021-11-13,FLA,Tampa Bay Lightning,L,2,3,MIA,Utah Jazz,W,111,105
2021-11-18,FLA,New Jersey Devils,W,4,1,MIA,Washington Wizards,W,112,97
2021-11-20,FLA,Minnesota Wild,W,5,4,MIA,Washington Wizards,L,100,103
2021-11-24,FLA,Philadelphia Flyers,W,2,1,MIA,Minnesota Timberwolves,L,101,113
2021-11-27,FLA,Seattle Kraken,L,1,4,MIA,Chicago Bulls,W,107,104
2021-12-04,FLA,St. Louis Blues,W,4,3,MIA,Milwaukee Bucks,L,102,124
2022-01-08,FLA,Carolina Hurricanes,W,4,3,MIA,Phoenix Suns,W,123,100
2022-01-14,FLA,Dallas Stars,W,7,1,MIA,Atlanta Hawks,W,124,118
2022-01-15,FLA,Columbus Blue Jackets,W,9,2,MIA,Philadelphia 76ers,L,98,109
2022-01-21,FLA,Vancouver Canucks,W,2,1,MIA,Atlanta Hawks,L,108,110
2022-01-23,FLA,Seattle Kraken,L,3,5,MIA,Los Angeles Lakers,W,113,107
2022-01-29,FLA,San Jose Sharks,W,5,4,MIA,Toronto Raptors,L,120,124
2022-01-31,FLA,Columbus Blue Jackets,W,8,4,MIA,Boston Celtics,L,92,122
2022-02-01,FLA,New York Rangers,L,2,5,MIA,Toronto Raptors,L,106,110
2022-02-26,FLA,Edmonton Oilers,L,3,4,MIA,San Antonio Spurs,W,133,129
2022-03-03,FLA,Ottawa Senators,W,3,0,MIA,Brooklyn Nets,W,113,107
2022-03-05,FLA,Detroit Red Wings,W,6,2,MIA,Philadelphia 76ers,W,99,82
2022-03-07,FLA,Buffalo Sabres,W,6,1,MIA,Houston Rockets,W,123,106
2022-03-15,FLA,San Jose Sharks,W,3,2,MIA,Detroit Pistons,W,105,98
2022-03-18,FLA,Anaheim Ducks,W,3,0,MIA,Oklahoma City Thunder,W,120,108
2022-03-26,FLA,Ottawa Senators,W,4,3,MIA,Brooklyn Nets,L,95,110
2022-04-02,FLA,New Jersey Devils,W,7,6,MIA,Chicago Bulls,W,127,109
2022-04-03,FLA,Buffalo Sabres,W,5,3,MIA,Toronto Raptors,W,114,109
2022-04-05,FLA,Toronto Maple Leafs,W,7,6,MIA,Charlotte Hornets,W,144,115
2022-04-08,FLA,Buffalo Sabres,W,4,3,MIA,Atlanta Hawks,W,113,109
2022-10-19,FLA,Philadelphia Flyers,W,4,3,MIA,Chicago Bulls,L,108,116
2022-10-21,FLA,Tampa Bay Lightning,L,2,3,MIA,Boston Celtics,L,104,111
2022-10-27,FLA,Philadelphia Flyers,L,3,4,MIA,Golden State Warriors,L,110,123
2022-10-29,FLA,Ottawa Senators,W,5,3,MIA,Sacramento Kings,L,113,119
2022-11-01,FLA,Arizona Coyotes,L,1,3,MIA,Golden State Warriors,W,116,109
2022-11-12,FLA,Edmonton Oilers,L,2,4,MIA,Charlotte Hornets,W,132,115
2022-11-20,FLA,Columbus Blue Jackets,L,3,5,MIA,Cleveland Cavaliers,L,87,113
2022-11-23,FLA,Boston Bruins,W,5,2,MIA,Washington Wizards,W,113,105
2022-12-06,FLA,Winnipeg Jets,L,2,5,MIA,Detroit Pistons,L,96,116
2022-12-08,FLA,Detroit Red Wings,W,5,1,MIA,Los Angeles Clippers,W,115,110
2022-12-10,FLA,Tampa Bay Lightning,L,1,4,MIA,San Antonio Spurs,L,111,115
2022-12-15,FLA,Pittsburgh Penguins,L,2,4,MIA,Houston Rockets,W,111,108
2022-12-17,FLA,New Jersey Devils,W,4,2,MIA,San Antonio Spurs,W,111,101
2022-12-23,FLA,New York Islanders,L,1,5,MIA,Indiana Pacers,L,108,111
2022-12-30,FLA,Carolina Hurricanes,L,0,4,MIA,Denver Nuggets,L,119,124
2023-01-06,FLA,Detroit Red Wings,W,3,2,MIA,Phoenix Suns,W,104,96
2023-01-08,FLA,Dallas Stars,L,1,5,MIA,Brooklyn Nets,L,101,102
2023-01-10,FLA,Colorado Avalanche,W,5,4,MIA,Oklahoma City Thunder,W,112,111
2023-01-12,FLA,Vegas Golden Knights,L,2,4,MIA,Milwaukee Bucks,W,108,102
2023-01-14,FLA,Vancouver Canucks,W,4,3,MIA,Milwaukee Bucks,W,111,95
2023-01-16,FLA,Buffalo Sabres,W,4,1,MIA,Atlanta Hawks,L,113,121
2023-01-24,FLA,Pittsburgh Penguins,L,6,7,MIA,Boston Celtics,W,98,95
2023-01-27,FLA,Los Angeles Kings,L,3,4,MIA,Orlando Magic,W,110,105
2023-02-11,FLA,Colorado Avalanche,L,3,5,MIA,Orlando Magic,W,107,103
2023-02-13,FLA,Minnesota Wild,W,2,1,MIA,Denver Nuggets,L,108,112
2023-02-24,FLA,Buffalo Sabres,,,,MIA,Milwaukee Bucks,,,
2023-03-04,FLA,Pittsburgh Penguins,,,,MIA,Atlanta Hawks,,,
2023-03-10,FLA,Chicago Blackhawks,,,,MIA,Cleveland Cavaliers,,,
2023-03-11,FLA,Winnipeg Jets,,,,MIA,Orlando Magic,,,
2023-03-18,FLA,New Jersey Devils,,,,MIA,Chicago Bulls,,,
2023-03-25,FLA,New York Rangers,,,,MIA,Brooklyn Nets,,,
2023-03-29,FLA,Toronto Maple Leafs,,,,MIA,New York Knicks,,,
2023-04-01,FLA,Columbus Blue Jackets,,,,MIA,Dallas Mavericks,,,
2023-04-04,FLA,Buffalo Sabres,,,,MIA,Detroit Pistons,,,
2023-04-06,FLA,Ottawa Senators,,,,MIA,Philadelphia 76ers,,,
