NHL Team,Date,Opponent,Result,Team Score,Opponent Score
TOR,2017-03-14,Florida Panthers,L,2,7
TOR,2017-03-16,Tampa Bay Lightning,W,5,0
TOR,2017-03-18,Chicago Blackhawks,L,1,2
TOR,2017-03-20,Boston Bruins,W,4,2
TOR,2017-03-22,Columbus Blue Jackets,W,5,2
TOR,2017-03-23,New Jersey Devils,W,4,2
TOR,2017-03-25,Buffalo Sabres,L,2,5
TOR,2017-03-28,Florida Panthers,W,3,2
TOR,2017-03-30,Nashville Predators,W,3,1
TOR,2017-04-01,Detroit Red Wings,W,5,4
TOR,2017-04-03,Buffalo Sabres,W,4,2
TOR,2017-04-04,Washington Capitals,L,1,4
TOR,2017-04-06,Tampa Bay Lightning,L,1,4
TOR,2017-04-08,Pittsburgh Penguins,W,5,3
TOR,2017-04-09,Columbus Blue Jackets,L,2,3
TOR,2017-10-04,Winnipeg Jets,W,7,2
TOR,2017-10-07,New York Rangers,W,8,5
TOR,2017-10-09,Chicago Blackhawks,W,4,3
TOR,2017-10-11,New Jersey Devils,L,3,6
TOR,2017-10-14,Montreal Canadiens,W,4,3
TOR,2017-10-17,Washington Capitals,W,2,0
TOR,2017-10-18,Detroit Red Wings,W,6,3
TOR,2017-10-21,Ottawa Senators,L,3,6
TOR,2017-10-23,Los Angeles Kings,W,3,2
TOR,2017-10-26,Carolina Hurricanes,L,3,6
TOR,2017-10-28,Philadelphia Flyers,L,2,4
TOR,2017-10-30,San Jose Sharks,L,2,3
TOR,2017-11-01,Anaheim Ducks,W,3,1
TOR,2017-11-02,Los Angeles Kings,L,3,5
TOR,2017-11-04,St. Louis Blues,L,4,6
TOR,2017-11-06,Vegas Golden Knights,W,4,3
TOR,2017-11-08,Minnesota Wild,W,4,2
TOR,2017-11-10,Boston Bruins,W,3,2
TOR,2017-11-11,Boston Bruins,W,4,1
TOR,2017-11-16,New Jersey Devils,W,1,0
TOR,2017-11-18,Montreal Canadiens,W,6,0
TOR,2017-11-20,Arizona Coyotes,L,1,4
TOR,2017-11-22,Florida Panthers,L,1,2
TOR,2017-11-24,Carolina Hurricanes,W,5,4
TOR,2017-11-25,Washington Capitals,L,2,4
TOR,2017-11-28,Calgary Flames,W,4,1
TOR,2017-11-30,Edmonton Oilers,W,6,4
TOR,2017-12-02,Vancouver Canucks,L,1,2
TOR,2017-12-06,Calgary Flames,W,2,1
TOR,2017-12-09,Pittsburgh Penguins,W,4,3
TOR,2017-12-10,Edmonton Oilers,W,1,0
TOR,2017-12-12,Philadelphia Flyers,L,2,4
TOR,2017-12-14,Minnesota Wild,L,0,2
TOR,2017-12-15,Detroit Red Wings,L,1,3
TOR,2017-12-19,Carolina Hurricanes,W,8,1
TOR,2017-12-20,Columbus Blue Jackets,L,2,4
TOR,2017-12-23,New York Rangers,W,3,2
TOR,2017-12-28,Arizona Coyotes,W,7,4
TOR,2017-12-29,Colorado Avalanche,L,3,4
TOR,2017-12-31,Vegas Golden Knights,L,3,6
TOR,2018-01-02,Tampa Bay Lightning,L,0,2
TOR,2018-01-04,San Jose Sharks,W,3,2
TOR,2018-01-06,Vancouver Canucks,W,3,2
TOR,2018-01-08,Columbus Blue Jackets,L,2,3
TOR,2018-01-10,Ottawa Senators,L,3,4
TOR,2018-01-16,St. Louis Blues,L,1,2
TOR,2018-01-18,Philadelphia Flyers,L,2,3
TOR,2018-01-20,Ottawa Senators,W,4,3
TOR,2018-01-22,Colorado Avalanche,L,2,4
TOR,2018-01-24,Chicago Blackhawks,W,3,2
TOR,2018-01-25,Dallas Stars,W,4,1
TOR,2018-01-31,New York Islanders,W,5,0
TOR,2018-02-01,New York Rangers,W,4,0
TOR,2018-02-03,Boston Bruins,L,1,4
TOR,2018-02-05,Anaheim Ducks,W,7,4
TOR,2018-02-07,Nashville Predators,W,3,2
TOR,2018-02-10,Ottawa Senators,W,6,3
TOR,2018-02-12,Tampa Bay Lightning,W,4,3
TOR,2018-02-14,Columbus Blue Jackets,W,6,3
