NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
GSW,2014-12-18,10:30p,Oklahoma City Thunder,W,114,109
GSW,2014-12-22,10:30p,Sacramento Kings,W,128,108
GSW,2014-12-23,10:30p,Los Angeles Lakers,L,105,115
GSW,2014-12-25,10:30p,Los Angeles Clippers,L,86,100
GSW,2014-12-27,10:30p,Minnesota Timberwolves,W,110,97
GSW,2014-12-30,10:30p,Philadelphia 76ers,W,126,86
GSW,2015-01-02,10:30p,Toronto Raptors,W,126,105
GSW,2015-01-05,10:30p,Oklahoma City Thunder,W,117,91
GSW,2015-01-07,10:30p,Indiana Pacers,W,117,102
GSW,2015-01-09,10:30p,Cleveland Cavaliers,W,112,94
GSW,2015-01-13,9:00p,Utah Jazz,W,116,105
GSW,2015-01-14,10:30p,Miami Heat,W,104,89
GSW,2015-01-16,8:00p,Oklahoma City Thunder,L,115,127
GSW,2015-01-17,8:00p,Houston Rockets,W,131,106
GSW,2015-01-19,4:00p,Denver Nuggets,W,122,79
GSW,2015-01-21,10:30p,Houston Rockets,W,126,113
GSW,2015-01-23,10:30p,Sacramento Kings,W,126,101
GSW,2015-01-25,8:00p,Boston Celtics,W,114,111
GSW,2015-01-27,10:30p,Chicago Bulls,L,111,113
GSW,2015-01-30,9:00p,Utah Jazz,L,100,110
GSW,2015-01-31,10:30p,Phoenix Suns,W,106,87
GSW,2015-02-03,10:00p,Sacramento Kings,W,121,96
GSW,2015-02-04,10:30p,Dallas Mavericks,W,128,114
GSW,2015-02-06,7:30p,Atlanta Hawks,L,116,124
GSW,2015-02-07,7:30p,New York Knicks,W,106,92
GSW,2015-02-09,7:00p,Philadelphia 76ers,W,89,84
GSW,2015-02-11,8:00p,Minnesota Timberwolves,W,94,91
GSW,2015-02-20,10:30p,San Antonio Spurs,W,110,99
GSW,2015-02-22,6:00p,Indiana Pacers,L,98,104
GSW,2015-02-24,7:00p,Washington Wizards,W,114,107
GSW,2015-02-26,8:00p,Cleveland Cavaliers,L,99,110
GSW,2015-02-27,7:30p,Toronto Raptors,W,113,89
GSW,2015-03-01,6:00p,Boston Celtics,W,106,101
GSW,2015-03-02,7:30p,Brooklyn Nets,L,108,110
GSW,2015-03-04,10:30p,Milwaukee Bucks,W,102,93
GSW,2015-03-06,10:30p,Dallas Mavericks,W,104,89
GSW,2015-03-08,3:30p,Los Angeles Clippers,W,106,98
GSW,2015-03-09,10:00p,Phoenix Suns,W,98,80
GSW,2015-03-11,10:30p,Detroit Pistons,W,105,98
GSW,2015-03-13,9:00p,Denver Nuggets,L,103,114
GSW,2015-03-14,10:30p,New York Knicks,W,125,94
GSW,2015-03-16,10:30p,Los Angeles Lakers,W,108,105
GSW,2015-03-18,10:30p,Atlanta Hawks,W,114,95
GSW,2015-03-20,10:30p,New Orleans Pelicans,W,112,96
GSW,2015-03-21,10:30p,Utah Jazz,W,106,91
GSW,2015-03-23,10:30p,Washington Wizards,W,107,76
GSW,2015-03-24,10:30p,Portland Trail Blazers,W,122,108
GSW,2015-03-27,8:00p,Memphis Grizzlies,W,107,84
GSW,2015-03-28,8:30p,Milwaukee Bucks,W,108,95
GSW,2015-03-31,10:30p,Los Angeles Clippers,W,110,106
GSW,2015-04-02,10:30p,Phoenix Suns,W,107,106
GSW,2015-04-04,8:30p,Dallas Mavericks,W,123,110
GSW,2015-04-05,7:00p,San Antonio Spurs,L,92,107
GSW,2015-04-07,8:00p,New Orleans Pelicans,L,100,103
GSW,2015-04-09,10:30p,Portland Trail Blazers,W,116,105
GSW,2015-04-11,10:30p,Minnesota Timberwolves,W,110,101
GSW,2015-04-13,10:30p,Memphis Grizzlies,W,111,107
GSW,2015-04-15,10:30p,Denver Nuggets,W,133,126
GSW,2015-10-27,10:30p,New Orleans Pelicans,W,111,95
GSW,2015-10-30,9:30p,Houston Rockets,W,112,92
GSW,2015-10-31,7:30p,New Orleans Pelicans,W,134,120
GSW,2015-11-02,10:30p,Memphis Grizzlies,W,119,69
GSW,2015-11-04,10:30p,Los Angeles Clippers,W,112,108
GSW,2015-11-06,10:30p,Denver Nuggets,W,119,104
GSW,2015-11-07,10:00p,Sacramento Kings,W,103,94
GSW,2015-11-09,10:30p,Detroit Pistons,W,109,95
GSW,2015-11-11,8:00p,Memphis Grizzlies,W,100,84
GSW,2015-11-12,8:00p,Minnesota Timberwolves,W,129,116
GSW,2015-11-14,10:30p,Brooklyn Nets,W,107,99
GSW,2015-11-17,10:30p,Toronto Raptors,W,115,110
GSW,2015-11-19,10:30p,Los Angeles Clippers,W,124,117
GSW,2015-11-20,10:30p,Chicago Bulls,W,106,94
GSW,2015-11-22,8:00p,Denver Nuggets,W,118,105
GSW,2015-11-24,10:30p,Los Angeles Lakers,W,111,77
GSW,2015-11-27,9:30p,Phoenix Suns,W,135,116
GSW,2015-11-28,10:30p,Sacramento Kings,W,120,101
GSW,2015-11-30,9:00p,Utah Jazz,W,106,103
GSW,2015-12-02,7:00p,Charlotte Hornets,W,116,99
GSW,2015-12-05,5:00p,Toronto Raptors,W,112,109
