NHL Team,Date,Opponent,Result,Team Score,Opponent Score
MIN,2017-12-08,Anaheim Ducks,W,3,2
MIN,2017-12-10,San Jose Sharks,W,4,3
MIN,2017-12-12,Calgary Flames,W,2,1
MIN,2017-12-14,Toronto Maple Leafs,W,2,0
MIN,2017-12-16,Edmonton Oilers,L,2,3
MIN,2017-12-17,Chicago Blackhawks,L,1,4
MIN,2017-12-19,Ottawa Senators,W,6,4
MIN,2017-12-22,Florida Panthers,L,2,4
MIN,2017-12-23,Tampa Bay Lightning,L,0,3
MIN,2017-12-27,Dallas Stars,W,4,2
MIN,2017-12-29,Nashville Predators,W,4,2
MIN,2017-12-30,Nashville Predators,L,0,3
MIN,2018-01-02,Florida Panthers,W,5,1
MIN,2018-01-04,Buffalo Sabres,W,6,2
MIN,2018-01-06,Colorado Avalanche,L,2,7
MIN,2018-01-09,Calgary Flames,L,2,3
MIN,2018-01-10,Chicago Blackhawks,W,2,1
MIN,2018-01-13,Winnipeg Jets,W,4,1
MIN,2018-01-14,Vancouver Canucks,L,2,3
MIN,2018-01-20,Tampa Bay Lightning,W,5,2
MIN,2018-01-22,Ottawa Senators,W,3,1
MIN,2018-01-25,Pittsburgh Penguins,L,3,6
MIN,2018-01-30,Columbus Blue Jackets,W,3,2
MIN,2018-02-02,Vegas Golden Knights,W,5,2
MIN,2018-02-03,Dallas Stars,L,1,6
MIN,2018-02-06,St. Louis Blues,W,6,2
MIN,2018-02-08,Arizona Coyotes,L,3,4
MIN,2018-02-10,Chicago Blackhawks,W,3,0
MIN,2018-02-13,New York Rangers,W,3,2
MIN,2018-02-15,Washington Capitals,L,2,5
MIN,2018-02-17,Anaheim Ducks,L,2,3
MIN,2018-02-19,New York Islanders,W,5,3
MIN,2018-02-22,New Jersey Devils,W,4,2
MIN,2018-02-23,New York Rangers,W,4,1
MIN,2018-02-25,San Jose Sharks,W,3,2
MIN,2018-02-27,St. Louis Blues,W,8,3
