NHL Team,Date,Opponent,Result,Team Score,Opponent Score
ARI,2018-12-04,Los Angeles Kings,W,2,1
ARI,2018-12-06,Washington Capitals,L,2,4
ARI,2018-12-08,San Jose Sharks,L,3,5
ARI,2018-12-11,Boston Bruins,L,3,4
ARI,2018-12-13,Buffalo Sabres,L,1,3
ARI,2018-12-14,New York Rangers,W,4,3
ARI,2018-12-16,Carolina Hurricanes,L,0,3
ARI,2018-12-18,New York Islanders,L,1,3
ARI,2018-12-20,Montreal Canadiens,L,1,2
ARI,2018-12-22,Colorado Avalanche,W,6,4
ARI,2018-12-23,San Jose Sharks,W,4,3
ARI,2018-12-27,Los Angeles Kings,L,1,2
ARI,2018-12-29,Anaheim Ducks,W,5,4
ARI,2018-12-30,Vegas Golden Knights,L,1,5
ARI,2019-01-02,Edmonton Oilers,L,1,3
ARI,2019-01-04,New Jersey Devils,L,2,3
ARI,2019-01-06,New York Rangers,W,5,0
ARI,2019-01-10,Vancouver Canucks,W,4,3
ARI,2019-01-12,Edmonton Oilers,W,3,2
ARI,2019-01-13,Calgary Flames,L,1,7
ARI,2019-01-16,San Jose Sharks,W,6,3
ARI,2019-01-18,Pittsburgh Penguins,L,2,3
ARI,2019-01-20,Toronto Maple Leafs,W,4,2
ARI,2019-01-22,Ottawa Senators,W,3,2
ARI,2019-01-23,Montreal Canadiens,L,1,2
ARI,2019-02-02,San Jose Sharks,L,2,3
ARI,2019-02-04,Dallas Stars,L,4,5
ARI,2019-02-05,Nashville Predators,L,2,5
ARI,2019-02-07,Columbus Blue Jackets,L,2,4
ARI,2019-02-09,Dallas Stars,W,3,2
ARI,2019-02-12,Vegas Golden Knights,W,5,2
ARI,2019-02-14,St. Louis Blues,L,0,4
ARI,2019-02-16,Toronto Maple Leafs,W,2,0
ARI,2019-02-18,Calgary Flames,L,2,5
ARI,2019-02-19,Edmonton Oilers,W,3,2
ARI,2019-02-21,Vancouver Canucks,W,3,2
ARI,2019-02-24,Winnipeg Jets,W,4,1
ARI,2019-02-26,Florida Panthers,W,4,3
ARI,2019-02-28,Vancouver Canucks,W,5,2
ARI,2019-03-02,Detroit Red Wings,W,3,1
ARI,2019-03-05,Anaheim Ducks,L,1,3
ARI,2019-03-07,Calgary Flames,W,2,0
ARI,2019-03-09,Los Angeles Kings,W,4,2
ARI,2019-03-11,Chicago Blackhawks,L,1,7
ARI,2019-03-12,St. Louis Blues,W,3,1
ARI,2019-03-14,Anaheim Ducks,W,6,1
ARI,2019-03-16,Edmonton Oilers,L,2,3
ARI,2019-03-18,Tampa Bay Lightning,L,1,4
ARI,2019-03-21,Florida Panthers,L,2,4
ARI,2019-03-23,New Jersey Devils,L,1,2
ARI,2019-03-24,New York Islanders,L,0,2
ARI,2019-03-26,Chicago Blackhawks,W,1,0
ARI,2019-03-29,Colorado Avalanche,L,2,3
ARI,2019-03-31,Minnesota Wild,W,4,0
ARI,2019-04-02,Los Angeles Kings,L,1,3
ARI,2019-04-04,Vegas Golden Knights,W,4,1
ARI,2019-04-06,Winnipeg Jets,L,2,4
ARI,2019-10-03,Anaheim Ducks,L,1,2
ARI,2019-10-05,Boston Bruins,L,0,1
ARI,2019-10-10,Vegas Golden Knights,W,4,1
ARI,2019-10-12,Colorado Avalanche,L,2,3
ARI,2019-10-15,Winnipeg Jets,W,4,2
ARI,2019-10-17,Nashville Predators,W,5,2
ARI,2019-10-19,Ottawa Senators,W,5,2
ARI,2019-10-22,New York Rangers,W,3,2
ARI,2019-10-24,New York Islanders,L,2,4
ARI,2019-10-25,New Jersey Devils,W,5,3
ARI,2019-10-28,Buffalo Sabres,W,3,2
ARI,2019-10-30,Montreal Canadiens,L,1,4
ARI,2019-11-02,Colorado Avalanche,W,3,0
ARI,2019-11-04,Edmonton Oilers,W,3,2
ARI,2019-11-05,Calgary Flames,L,3,4
ARI,2019-11-07,Columbus Blue Jackets,L,2,3
ARI,2019-11-09,Minnesota Wild,L,3,4
ARI,2019-11-11,Washington Capitals,W,4,3
ARI,2019-11-12,St. Louis Blues,W,3,2
ARI,2019-11-14,Minnesota Wild,L,2,3
ARI,2019-11-16,Calgary Flames,W,3,0
ARI,2019-11-18,Los Angeles Kings,W,3,0
ARI,2019-11-21,Toronto Maple Leafs,L,1,3
ARI,2019-11-23,Los Angeles Kings,W,3,2
ARI,2019-11-24,Edmonton Oilers,L,3,4
ARI,2019-11-27,Anaheim Ducks,W,4,3
ARI,2019-11-29,Vegas Golden Knights,L,1,2
ARI,2019-11-30,San Jose Sharks,L,2,4
ARI,2019-12-03,Columbus Blue Jackets,W,4,2
ARI,2019-12-05,Philadelphia Flyers,W,3,1
ARI,2019-12-06,Pittsburgh Penguins,L,0,2
ARI,2019-12-08,Chicago Blackhawks,W,4,3
ARI,2019-12-10,Calgary Flames,L,2,5
ARI,2019-12-12,Chicago Blackhawks,W,5,2
ARI,2019-12-14,New Jersey Devils,L,1,2
ARI,2019-12-17,San Jose Sharks,W,3,2
ARI,2019-12-19,Minnesota Wild,L,5,8
ARI,2019-12-22,Detroit Red Wings,W,5,2
ARI,2019-12-23,Nashville Predators,L,2,3
ARI,2019-12-28,Vegas Golden Knights,L,1,4
ARI,2019-12-29,Dallas Stars,L,2,4
ARI,2019-12-31,St. Louis Blues,W,3,1
ARI,2020-01-02,Anaheim Ducks,W,4,2
ARI,2020-01-04,Philadelphia Flyers,W,6,2
ARI,2020-01-07,Florida Panthers,W,5,2
ARI,2020-01-09,Tampa Bay Lightning,L,0,4
ARI,2020-01-10,Carolina Hurricanes,L,0,3
ARI,2020-01-12,Pittsburgh Penguins,L,3,4
ARI,2020-01-14,San Jose Sharks,W,6,3
ARI,2020-01-16,Vancouver Canucks,L,1,3
ARI,2020-01-18,Edmonton Oilers,L,3,7
ARI,2020-01-29,Anaheim Ducks,L,2,4
ARI,2020-01-30,Los Angeles Kings,L,2,3
ARI,2020-02-01,Chicago Blackhawks,L,2,3
ARI,2020-02-04,Edmonton Oilers,W,3,0
ARI,2020-02-06,Carolina Hurricanes,L,3,5
ARI,2020-02-08,Boston Bruins,L,2,4
ARI,2020-02-10,Montreal Canadiens,W,3,2
ARI,2020-02-11,Toronto Maple Leafs,L,2,3
ARI,2020-02-13,Ottawa Senators,L,2,3
ARI,2020-02-15,Washington Capitals,W,3,1
