NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
DAL,2014-04-12,8:30p,Phoenix Suns,W,101,98
DAL,2014-04-16,8:00p,Memphis Grizzlies,L,105,106
DAL,2014-10-28,8:00p,San Antonio Spurs,L,100,101
DAL,2014-10-30,8:30p,Utah Jazz,W,120,102
DAL,2014-11-01,7:00p,New Orleans Pelicans,W,109,104
DAL,2014-11-03,8:30p,Boston Celtics,W,118,113
DAL,2014-11-06,10:30p,Portland Trail Blazers,L,87,108
DAL,2014-11-07,9:00p,Utah Jazz,W,105,82
DAL,2014-11-09,7:30p,Miami Heat,L,96,105
DAL,2014-11-11,8:30p,Sacramento Kings,W,106,98
DAL,2014-11-13,8:30p,Philadelphia 76ers,W,123,70
DAL,2014-11-15,8:30p,Minnesota Timberwolves,W,131,117
DAL,2014-11-17,7:00p,Charlotte Hornets,W,107,80
DAL,2014-11-19,7:00p,Washington Wizards,W,105,102
DAL,2014-11-21,8:30p,Los Angeles Lakers,W,140,106
DAL,2014-11-22,8:00p,Houston Rockets,L,92,95
DAL,2014-11-24,8:30p,Indiana Pacers,L,100,111
DAL,2014-11-26,7:30p,New York Knicks,W,109,102
DAL,2014-11-28,7:30p,Toronto Raptors,W,106,102
DAL,2014-11-29,7:00p,Philadelphia 76ers,W,110,103
DAL,2014-12-02,8:00p,Chicago Bulls,W,132,129
DAL,2014-12-03,8:00p,Milwaukee Bucks,W,107,105
DAL,2014-12-05,8:30p,Phoenix Suns,L,106,118
DAL,2014-12-07,7:30p,Milwaukee Bucks,W,125,102
DAL,2014-12-09,8:00p,Memphis Grizzlies,L,105,114
DAL,2014-12-10,8:00p,New Orleans Pelicans,W,112,107
DAL,2014-12-13,2:00p,Golden State Warriors,L,98,105
DAL,2014-12-16,8:00p,New York Knicks,W,107,87
DAL,2014-12-17,7:30p,Detroit Pistons,W,117,106
DAL,2014-12-20,8:30p,San Antonio Spurs,W,99,93
DAL,2014-12-22,8:30p,Atlanta Hawks,L,102,105
DAL,2014-12-23,9:00p,Phoenix Suns,L,115,124
DAL,2014-12-26,8:30p,Los Angeles Lakers,W,102,98
DAL,2014-12-28,7:30p,Oklahoma City Thunder,W,112,107
DAL,2014-12-30,8:30p,Washington Wizards,W,114,87
DAL,2015-01-02,7:30p,Boston Celtics,W,119,101
DAL,2015-01-04,1:00p,Cleveland Cavaliers,W,109,90
DAL,2015-01-05,7:30p,Brooklyn Nets,W,96,88
DAL,2015-01-07,8:30p,Detroit Pistons,L,95,108
DAL,2015-01-10,3:30p,Los Angeles Clippers,L,100,120
DAL,2015-01-13,10:00p,Sacramento Kings,W,108,104
DAL,2015-01-14,9:00p,Denver Nuggets,L,107,114
DAL,2015-01-16,8:30p,Denver Nuggets,W,97,89
DAL,2015-01-19,5:00p,Memphis Grizzlies,W,103,95
DAL,2015-01-21,8:00p,Minnesota Timberwolves,W,98,75
DAL,2015-01-23,8:00p,Chicago Bulls,L,98,102
DAL,2015-01-25,6:00p,New Orleans Pelicans,L,106,109
DAL,2015-01-27,8:30p,Memphis Grizzlies,L,90,109
DAL,2015-01-28,8:00p,Houston Rockets,L,94,99
DAL,2015-01-30,8:00p,Miami Heat,W,93,72
DAL,2015-01-31,7:00p,Orlando Magic,W,108,93
DAL,2015-02-02,8:30p,Minnesota Timberwolves,W,100,94
DAL,2015-02-04,10:30p,Golden State Warriors,L,114,128
DAL,2015-02-05,10:00p,Sacramento Kings,W,101,78
DAL,2015-02-07,8:30p,Portland Trail Blazers,W,111,101
DAL,2015-02-09,8:30p,Los Angeles Clippers,L,98,115
DAL,2015-02-11,8:30p,Utah Jazz,W,87,82
DAL,2015-02-19,8:00p,Oklahoma City Thunder,L,89,104
DAL,2015-02-20,8:30p,Houston Rockets,W,111,100
DAL,2015-02-22,7:30p,Charlotte Hornets,W,92,81
DAL,2015-02-24,8:30p,Toronto Raptors,W,99,92
DAL,2015-02-25,7:30p,Atlanta Hawks,L,87,104
DAL,2015-02-28,8:30p,Brooklyn Nets,L,94,104
DAL,2015-03-02,8:30p,New Orleans Pelicans,W,102,93
DAL,2015-03-05,10:30p,Portland Trail Blazers,L,75,94
DAL,2015-03-06,10:30p,Golden State Warriors,L,89,104
DAL,2015-03-08,9:30p,Los Angeles Lakers,W,100,93
DAL,2015-03-10,8:30p,Cleveland Cavaliers,L,94,127
DAL,2015-03-13,8:30p,Los Angeles Clippers,W,129,99
DAL,2015-03-16,8:30p,Oklahoma City Thunder,W,119,115
DAL,2015-03-18,8:00p,Orlando Magic,W,107,102
DAL,2015-03-20,8:30p,Memphis Grizzlies,L,101,112
DAL,2015-03-22,9:00p,Phoenix Suns,L,92,98
DAL,2015-03-24,8:00p,San Antonio Spurs,W,101,94
DAL,2015-03-27,8:30p,San Antonio Spurs,L,76,94
DAL,2015-03-29,7:00p,Indiana Pacers,L,99,104
DAL,2015-04-01,8:00p,Oklahoma City Thunder,W,135,131
DAL,2015-04-02,8:30p,Houston Rockets,L,101,108
DAL,2015-04-04,8:30p,Golden State Warriors,L,110,123
DAL,2015-04-08,9:30p,Phoenix Suns,W,107,104
DAL,2015-04-10,9:00p,Denver Nuggets,W,144,143
DAL,2015-04-12,9:30p,Los Angeles Lakers,W,120,106
DAL,2015-04-13,9:00p,Utah Jazz,L,92,109
DAL,2015-04-15,8:00p,Portland Trail Blazers,W,114,98
DAL,2015-10-28,10:00p,Phoenix Suns,W,111,95
DAL,2015-10-29,10:30p,Los Angeles Clippers,L,88,104
DAL,2015-11-01,9:30p,Los Angeles Lakers,W,103,93
DAL,2015-11-03,8:30p,Toronto Raptors,L,91,102
DAL,2015-11-05,8:30p,Charlotte Hornets,L,94,108
DAL,2015-11-07,8:30p,New Orleans Pelicans,W,107,98
DAL,2015-11-10,8:00p,New Orleans Pelicans,L,105,120
DAL,2015-11-11,8:00p,Los Angeles Clippers,W,118,108
DAL,2015-11-13,8:30p,Los Angeles Lakers,W,90,82
DAL,2015-11-14,8:00p,Houston Rockets,W,110,98
DAL,2015-11-16,7:00p,Philadelphia 76ers,W,92,86
DAL,2015-11-18,7:30p,Boston Celtics,W,106,102
DAL,2015-11-20,8:30p,Utah Jazz,W,102,93
DAL,2015-11-22,7:00p,Oklahoma City Thunder,L,114,117
DAL,2015-11-24,8:00p,Memphis Grizzlies,L,96,110
DAL,2015-11-25,8:30p,San Antonio Spurs,L,83,88
DAL,2015-11-28,8:30p,Denver Nuggets,W,92,81
DAL,2015-11-30,10:00p,Sacramento Kings,L,98,112
DAL,2015-12-01,10:00p,Portland Trail Blazers,W,115,112
DAL,2015-12-04,8:30p,Houston Rockets,L,96,100
DAL,2015-12-06,6:00p,Washington Wizards,W,116,104
DAL,2015-12-07,7:30p,New York Knicks,W,104,97
DAL,2015-12-09,9:30p,Atlanta Hawks,L,95,98
DAL,2015-12-12,8:30p,Washington Wizards,L,111,114
DAL,2015-12-14,8:30p,Phoenix Suns,W,104,94
DAL,2015-12-16,7:00p,Indiana Pacers,L,81,107
DAL,2015-12-18,8:30p,Memphis Grizzlies,W,97,88
DAL,2015-12-22,7:30p,Toronto Raptors,L,99,103
DAL,2015-12-23,7:30p,Brooklyn Nets,W,119,118
DAL,2015-12-26,8:30p,Chicago Bulls,W,118,111
DAL,2015-12-28,8:30p,Milwaukee Bucks,W,103,93
DAL,2015-12-30,8:30p,Golden State Warriors,W,114,91
DAL,2016-01-01,7:30p,Miami Heat,L,82,106
DAL,2016-01-02,8:30p,New Orleans Pelicans,L,98,105
DAL,2016-01-05,8:30p,Sacramento Kings,W,117,116
DAL,2016-01-06,8:00p,New Orleans Pelicans,W,100,91
DAL,2016-01-08,8:00p,Milwaukee Bucks,L,95,96
DAL,2016-01-10,5:00p,Minnesota Timberwolves,W,93,87
DAL,2016-01-12,8:30p,Cleveland Cavaliers,L,107,110
DAL,2016-01-13,8:00p,Oklahoma City Thunder,L,89,108
DAL,2016-01-15,8:00p,Chicago Bulls,W,83,77
DAL,2016-01-17,7:00p,San Antonio Spurs,L,83,112
