NHL Team,Date,Opponent,Result,Team Score,Opponent Score
BOS,2015-04-09,Florida Panthers,L,2,4
BOS,2015-04-11,Tampa Bay Lightning,L,2,3
BOS,2015-10-08,Winnipeg Jets,L,2,6
BOS,2015-10-10,Montreal Canadiens,L,2,4
BOS,2015-10-12,Tampa Bay Lightning,L,3,6
BOS,2015-10-14,Colorado Avalanche,W,6,2
BOS,2015-10-17,Arizona Coyotes,W,5,3
BOS,2015-10-21,Philadelphia Flyers,L,4,5
BOS,2015-10-23,New York Islanders,W,5,3
BOS,2015-10-27,Arizona Coyotes,W,6,0
BOS,2015-10-30,Florida Panthers,W,3,1
BOS,2015-10-31,Tampa Bay Lightning,W,3,1
BOS,2015-11-03,Dallas Stars,L,3,5
BOS,2015-11-05,Washington Capitals,L,1,4
BOS,2015-11-07,Montreal Canadiens,L,2,4
BOS,2015-11-08,New York Islanders,W,2,1
BOS,2015-11-12,Colorado Avalanche,L,2,3
BOS,2015-11-14,Detroit Red Wings,W,3,1
BOS,2015-11-17,San Jose Sharks,L,4,5
BOS,2015-11-19,Minnesota Wild,W,4,2
BOS,2015-11-21,Toronto Maple Leafs,W,2,0
BOS,2015-11-23,Toronto Maple Leafs,W,4,3
BOS,2015-11-25,Detroit Red Wings,W,3,2
BOS,2015-11-27,New York Rangers,W,4,3
BOS,2015-12-02,Edmonton Oilers,L,2,3
BOS,2015-12-04,Calgary Flames,L,4,5
BOS,2015-12-05,Vancouver Canucks,W,4,0
BOS,2015-12-07,Nashville Predators,L,2,3
BOS,2015-12-09,Montreal Canadiens,W,3,1
BOS,2015-12-12,Florida Panthers,W,3,1
BOS,2015-12-14,Edmonton Oilers,L,2,3
BOS,2015-12-16,Pittsburgh Penguins,W,3,0
BOS,2015-12-18,Pittsburgh Penguins,W,6,2
BOS,2015-12-20,New Jersey Devils,W,2,1
BOS,2015-12-22,St. Louis Blues,L,0,2
BOS,2015-12-26,Buffalo Sabres,L,3,6
BOS,2015-12-27,Ottawa Senators,L,1,3
BOS,2015-12-29,Ottawa Senators,W,7,3
BOS,2016-01-01,Montreal Canadiens,L,1,5
BOS,2016-01-05,Washington Capitals,L,2,3
BOS,2016-01-08,New Jersey Devils,W,4,1
BOS,2016-01-09,Ottawa Senators,L,1,2
BOS,2016-01-11,New York Rangers,L,1,2
BOS,2016-01-13,Philadelphia Flyers,L,2,3
BOS,2016-01-15,Buffalo Sabres,W,4,1
BOS,2016-01-16,Toronto Maple Leafs,W,3,2
BOS,2016-01-19,Montreal Canadiens,W,4,1
BOS,2016-01-21,Vancouver Canucks,L,2,4
BOS,2016-01-23,Columbus Blue Jackets,W,3,2
BOS,2016-01-25,Philadelphia Flyers,W,3,2
BOS,2016-01-26,Anaheim Ducks,L,2,6
BOS,2016-02-02,Toronto Maple Leafs,L,3,4
BOS,2016-02-04,Buffalo Sabres,W,3,2
BOS,2016-02-06,Buffalo Sabres,W,2,1
BOS,2016-02-09,Los Angeles Kings,L,2,9
BOS,2016-02-11,Winnipeg Jets,W,6,2
BOS,2016-02-13,Minnesota Wild,W,4,2
BOS,2016-02-14,Detroit Red Wings,L,5,6
BOS,2016-02-16,Columbus Blue Jackets,W,2,1
BOS,2016-02-18,Nashville Predators,L,0,2
BOS,2016-02-20,Dallas Stars,W,7,3
BOS,2016-02-22,Columbus Blue Jackets,L,4,6
BOS,2016-02-24,Pittsburgh Penguins,W,5,1
BOS,2016-02-26,Carolina Hurricanes,W,4,1
BOS,2016-02-28,Tampa Bay Lightning,L,1,4
BOS,2016-03-01,Calgary Flames,W,2,1
BOS,2016-03-03,Chicago Blackhawks,W,4,2
BOS,2016-03-05,Washington Capitals,L,1,2
BOS,2016-03-07,Florida Panthers,W,5,4
BOS,2016-03-08,Tampa Bay Lightning,W,1,0
BOS,2016-03-10,Carolina Hurricanes,L,2,3
BOS,2016-03-12,New York Islanders,W,3,1
BOS,2016-03-15,San Jose Sharks,L,2,3
BOS,2016-03-18,Anaheim Ducks,L,0,4
BOS,2016-03-19,Los Angeles Kings,L,1,2
BOS,2016-03-23,New York Rangers,L,2,5
BOS,2016-03-24,Florida Panthers,L,1,4
BOS,2016-03-26,Toronto Maple Leafs,W,3,1
BOS,2016-03-29,New Jersey Devils,L,1,2
BOS,2016-04-01,St. Louis Blues,W,6,5
BOS,2016-04-03,Chicago Blackhawks,L,4,6
BOS,2016-04-05,Carolina Hurricanes,L,1,2
BOS,2016-04-07,Detroit Red Wings,W,5,2
BOS,2016-04-09,Ottawa Senators,L,1,6
BOS,2016-10-13,Columbus Blue Jackets,W,6,3
BOS,2016-10-15,Toronto Maple Leafs,L,1,4
BOS,2016-10-17,Winnipeg Jets,W,4,1
BOS,2016-10-20,New Jersey Devils,W,2,1
BOS,2016-10-22,Montreal Canadiens,L,2,4
BOS,2016-10-25,Minnesota Wild,L,0,5
BOS,2016-10-26,New York Rangers,L,2,5
