NHL Team,Date,Opponent,Result,Team Score,Opponent Score
LAK,2016-02-28,Anaheim Ducks,L,2,4
LAK,2016-03-03,Montreal Canadiens,W,3,2
LAK,2016-03-05,Anaheim Ducks,L,2,3
LAK,2016-03-07,Vancouver Canucks,W,5,1
LAK,2016-03-09,Washington Capitals,W,4,3
LAK,2016-03-12,New Jersey Devils,L,1,2
LAK,2016-03-14,Chicago Blackhawks,W,5,0
LAK,2016-03-15,Dallas Stars,W,5,2
LAK,2016-03-17,New York Rangers,W,4,3
LAK,2016-03-19,Boston Bruins,W,2,1
LAK,2016-03-21,Nashville Predators,L,2,5
LAK,2016-03-22,Minnesota Wild,L,1,2
LAK,2016-03-24,Winnipeg Jets,L,1,4
LAK,2016-03-26,Edmonton Oilers,W,6,4
LAK,2016-03-28,San Jose Sharks,L,2,5
LAK,2016-03-31,Calgary Flames,W,3,0
LAK,2016-04-02,Dallas Stars,L,2,3
LAK,2016-04-04,Vancouver Canucks,L,2,3
LAK,2016-04-05,Calgary Flames,W,5,4
LAK,2016-04-07,Anaheim Ducks,W,2,1
LAK,2016-04-09,Winnipeg Jets,L,3,4
LAK,2016-10-12,San Jose Sharks,L,1,2
LAK,2016-10-14,Philadelphia Flyers,L,2,4
LAK,2016-10-18,Minnesota Wild,L,3,6
LAK,2016-10-20,Dallas Stars,W,4,3
LAK,2016-10-22,Vancouver Canucks,W,4,3
LAK,2016-10-25,Columbus Blue Jackets,W,3,2
LAK,2016-10-27,Nashville Predators,W,3,2
LAK,2016-10-29,St. Louis Blues,L,0,1
LAK,2016-10-30,Chicago Blackhawks,L,0,3
LAK,2016-11-01,Anaheim Ducks,L,0,4
LAK,2016-11-03,Pittsburgh Penguins,W,3,2
LAK,2016-11-05,Calgary Flames,W,5,0
LAK,2016-11-08,Toronto Maple Leafs,W,7,0
LAK,2016-11-10,Montreal Canadiens,L,1,4
LAK,2016-11-11,Ottawa Senators,L,1,2
LAK,2016-11-13,Winnipeg Jets,L,2,3
LAK,2016-11-15,Colorado Avalanche,L,1,4
LAK,2016-11-17,Edmonton Oilers,W,4,2
LAK,2016-11-19,New Jersey Devils,W,4,2
LAK,2016-11-20,Anaheim Ducks,W,3,2
LAK,2016-11-23,New York Islanders,W,4,2
LAK,2016-11-26,Chicago Blackhawks,W,2,1
LAK,2016-11-30,San Jose Sharks,L,1,4
LAK,2016-12-01,Arizona Coyotes,W,4,3
LAK,2016-12-04,Montreal Canadiens,L,4,5
LAK,2016-12-08,Carolina Hurricanes,L,1,3
LAK,2016-12-10,Ottawa Senators,W,4,1
LAK,2016-12-13,Buffalo Sabres,L,3,6
LAK,2016-12-15,Detroit Red Wings,W,4,1
LAK,2016-12-16,Pittsburgh Penguins,W,1,0
