NHL Team,Date,Opponent,Result,Team Score,Opponent Score
COL,2016-12-01,Columbus Blue Jackets,L,2,3
COL,2016-12-03,Dallas Stars,L,0,3
COL,2016-12-06,Nashville Predators,L,3,4
COL,2016-12-08,Boston Bruins,W,4,2
COL,2016-12-10,Montreal Canadiens,L,1,10
COL,2016-12-11,Toronto Maple Leafs,W,3,1
COL,2016-12-14,Philadelphia Flyers,L,3,4
COL,2016-12-16,Florida Panthers,L,1,3
COL,2016-12-18,Winnipeg Jets,L,1,4
COL,2016-12-20,Minnesota Wild,L,0,2
COL,2016-12-22,Toronto Maple Leafs,L,0,6
COL,2016-12-23,Chicago Blackhawks,W,2,1
COL,2016-12-27,Calgary Flames,L,3,6
COL,2016-12-29,Dallas Stars,L,2,4
COL,2016-12-31,New York Rangers,L,2,6
COL,2017-01-02,Vancouver Canucks,L,2,3
COL,2017-01-04,Calgary Flames,L,1,4
COL,2017-01-06,New York Islanders,W,2,1
COL,2017-01-12,Anaheim Ducks,L,1,4
COL,2017-01-14,Nashville Predators,L,2,3
COL,2017-01-17,Chicago Blackhawks,L,4,6
COL,2017-01-19,Anaheim Ducks,L,1,2
COL,2017-01-21,San Jose Sharks,L,2,3
COL,2017-01-23,San Jose Sharks,L,2,5
COL,2017-01-25,Vancouver Canucks,L,2,3
COL,2017-01-31,Anaheim Ducks,L,1,5
COL,2017-02-01,Los Angeles Kings,L,0,5
COL,2017-02-04,Winnipeg Jets,W,5,2
COL,2017-02-07,Montreal Canadiens,W,4,0
COL,2017-02-09,Pittsburgh Penguins,L,1,4
COL,2017-02-11,New York Rangers,L,2,4
COL,2017-02-12,New York Islanders,L,1,5
COL,2017-02-14,New Jersey Devils,L,2,3
COL,2017-02-16,Buffalo Sabres,L,0,2
COL,2017-02-17,Carolina Hurricanes,W,2,1
COL,2017-02-19,Tampa Bay Lightning,L,2,3
COL,2017-02-21,Los Angeles Kings,L,1,2
COL,2017-02-23,Nashville Predators,L,2,4
COL,2017-02-25,Buffalo Sabres,W,5,3
COL,2017-02-28,Philadelphia Flyers,L,0,4
COL,2017-03-02,Ottawa Senators,L,1,2
COL,2017-03-04,Winnipeg Jets,L,1,6
COL,2017-03-05,St. Louis Blues,L,0,3
COL,2017-03-07,Carolina Hurricanes,W,3,1
COL,2017-03-09,New Jersey Devils,W,3,2
COL,2017-03-11,Ottawa Senators,L,2,4
COL,2017-03-13,Arizona Coyotes,L,0,1
COL,2017-03-15,Detroit Red Wings,W,3,1
COL,2017-03-18,Detroit Red Wings,L,1,5
COL,2017-03-19,Chicago Blackhawks,L,3,6
COL,2017-03-21,St. Louis Blues,L,2,4
COL,2017-03-23,Edmonton Oilers,L,4,7
COL,2017-03-25,Edmonton Oilers,L,1,4
COL,2017-03-27,Calgary Flames,L,2,4
COL,2017-03-29,Washington Capitals,L,3,5
COL,2017-03-31,St. Louis Blues,W,2,1
COL,2017-04-02,Minnesota Wild,L,2,5
COL,2017-04-04,Chicago Blackhawks,W,4,3
COL,2017-04-06,Minnesota Wild,L,3,4
COL,2017-04-08,Dallas Stars,L,3,4
COL,2017-04-09,St. Louis Blues,L,2,3
COL,2017-10-05,New York Rangers,W,4,2
COL,2017-10-07,New Jersey Devils,L,1,4
COL,2017-10-09,Boston Bruins,W,4,0
COL,2017-10-11,Boston Bruins,W,6,3
COL,2017-10-13,Anaheim Ducks,W,3,1
COL,2017-10-14,Dallas Stars,L,1,3
COL,2017-10-17,Nashville Predators,L,1,4
COL,2017-10-19,St. Louis Blues,L,3,4
COL,2017-10-24,Dallas Stars,W,5,3
COL,2017-10-27,Vegas Golden Knights,L,0,7
COL,2017-10-28,Chicago Blackhawks,W,6,3
COL,2017-11-02,Carolina Hurricanes,W,5,3
COL,2017-11-04,Philadelphia Flyers,W,5,4
COL,2017-11-05,New York Islanders,L,4,6
COL,2017-11-10,Ottawa Senators,L,3,4
COL,2017-11-11,Ottawa Senators,L,3,4
COL,2017-11-16,Washington Capitals,W,6,2
COL,2017-11-18,Nashville Predators,L,2,5
COL,2017-11-19,Detroit Red Wings,W,4,3
COL,2017-11-22,Dallas Stars,W,3,0
COL,2017-11-24,Minnesota Wild,L,2,3
COL,2017-11-25,Calgary Flames,L,2,3
COL,2017-11-29,Winnipeg Jets,W,3,2
COL,2017-12-01,New Jersey Devils,L,1,2
COL,2017-12-03,Dallas Stars,L,2,7
COL,2017-12-05,Buffalo Sabres,L,2,4
COL,2017-12-07,Tampa Bay Lightning,L,2,5
COL,2017-12-09,Florida Panthers,W,7,3
COL,2017-12-11,Pittsburgh Penguins,W,2,1
COL,2017-12-12,Washington Capitals,L,2,5
COL,2017-12-14,Florida Panthers,W,2,1
COL,2017-12-16,Tampa Bay Lightning,L,5,6
COL,2017-12-18,Pittsburgh Penguins,W,4,2
COL,2017-12-21,Los Angeles Kings,L,1,2
COL,2017-12-23,Arizona Coyotes,W,6,2
COL,2017-12-27,Arizona Coyotes,L,1,3
COL,2017-12-29,Toronto Maple Leafs,W,4,3
COL,2017-12-31,New York Islanders,W,6,1
COL,2018-01-02,Winnipeg Jets,W,3,2
COL,2018-01-04,Columbus Blue Jackets,W,2,0
COL,2018-01-06,Minnesota Wild,W,7,2
COL,2018-01-13,Dallas Stars,W,4,1
COL,2018-01-15,Anaheim Ducks,W,3,1
COL,2018-01-18,San Jose Sharks,W,5,3
COL,2018-01-20,New York Rangers,W,3,1
COL,2018-01-22,Toronto Maple Leafs,W,4,2
COL,2018-01-23,Montreal Canadiens,L,2,4
COL,2018-01-25,St. Louis Blues,L,1,3
COL,2018-01-30,Vancouver Canucks,L,3,4
COL,2018-02-01,Edmonton Oilers,W,4,3
COL,2018-02-03,Winnipeg Jets,L,0,3
COL,2018-02-06,San Jose Sharks,W,3,1
COL,2018-02-08,St. Louis Blues,L,1,6
COL,2018-02-10,Carolina Hurricanes,L,1,3
COL,2018-02-11,Buffalo Sabres,W,5,4
COL,2018-02-14,Montreal Canadiens,W,2,0
COL,2018-02-16,Winnipeg Jets,L,1,6
COL,2018-02-18,Edmonton Oilers,L,2,4
COL,2018-02-20,Vancouver Canucks,W,5,4
COL,2018-02-22,Edmonton Oilers,L,2,3
COL,2018-02-24,Calgary Flames,L,1,5
COL,2018-02-26,Vancouver Canucks,W,3,1
COL,2018-02-28,Calgary Flames,W,5,2
COL,2018-03-02,Minnesota Wild,W,7,1
COL,2018-03-04,Nashville Predators,L,3,4
COL,2018-03-06,Chicago Blackhawks,L,1,2
COL,2018-03-08,Columbus Blue Jackets,L,4,5
COL,2018-03-10,Arizona Coyotes,W,5,2
COL,2018-03-13,Minnesota Wild,W,5,1
COL,2018-03-15,St. Louis Blues,W,4,1
COL,2018-03-16,Nashville Predators,L,2,4
COL,2018-03-18,Detroit Red Wings,W,5,1
COL,2018-03-20,Chicago Blackhawks,W,5,1
COL,2018-03-22,Los Angeles Kings,L,1,7
COL,2018-03-24,Vegas Golden Knights,W,2,1
COL,2018-03-26,Vegas Golden Knights,L,1,4
COL,2018-03-28,Philadelphia Flyers,L,1,2
COL,2018-03-30,Chicago Blackhawks,W,5,0
COL,2018-04-01,Anaheim Ducks,L,3,4
COL,2018-04-02,Los Angeles Kings,L,1,3
COL,2018-04-05,San Jose Sharks,L,2,4
COL,2018-04-07,St. Louis Blues,W,5,2
COL,2018-10-04,Minnesota Wild,W,4,1
COL,2018-10-06,Philadelphia Flyers,W,5,2
COL,2018-10-09,Columbus Blue Jackets,L,2,5
