NHL Team,Date,Opponent,Result,Team Score,Opponent Score
PHI,2016-12-08,Edmonton Oilers,W,6,5
PHI,2016-12-10,Dallas Stars,W,4,2
PHI,2016-12-11,Detroit Red Wings,W,1,0
PHI,2016-12-14,Colorado Avalanche,W,4,3
PHI,2016-12-17,Dallas Stars,L,1,3
PHI,2016-12-19,Nashville Predators,L,1,2
PHI,2016-12-21,Washington Capitals,W,3,2
PHI,2016-12-22,New Jersey Devils,L,0,4
PHI,2016-12-28,St. Louis Blues,L,3,6
PHI,2016-12-30,San Jose Sharks,L,0,2
PHI,2017-01-01,Anaheim Ducks,L,3,4
PHI,2017-01-04,New York Rangers,L,2,5
PHI,2017-01-07,Tampa Bay Lightning,W,4,2
PHI,2017-01-08,Columbus Blue Jackets,L,1,2
PHI,2017-01-10,Buffalo Sabres,L,1,4
PHI,2017-01-12,Vancouver Canucks,W,5,4
PHI,2017-01-14,Boston Bruins,L,3,6
PHI,2017-01-15,Washington Capitals,L,0,5
PHI,2017-01-21,New Jersey Devils,L,1,4
PHI,2017-01-22,New York Islanders,W,3,2
PHI,2017-01-25,New York Rangers,W,2,0
PHI,2017-01-26,Toronto Maple Leafs,W,2,1
PHI,2017-01-31,Carolina Hurricanes,L,1,5
PHI,2017-02-02,Montreal Canadiens,W,3,1
PHI,2017-02-04,Los Angeles Kings,L,0,1
PHI,2017-02-06,St. Louis Blues,L,0,2
PHI,2017-02-09,New York Islanders,L,1,3
PHI,2017-02-11,San Jose Sharks,W,2,1
PHI,2017-02-15,Calgary Flames,L,1,3
PHI,2017-02-16,Edmonton Oilers,L,3,6
PHI,2017-02-19,Vancouver Canucks,W,3,2
PHI,2017-02-22,Washington Capitals,L,1,4
PHI,2017-02-25,Pittsburgh Penguins,L,2,4
PHI,2017-02-28,Colorado Avalanche,W,4,0
PHI,2017-03-02,Florida Panthers,W,2,1
PHI,2017-03-04,Washington Capitals,L,1,2
PHI,2017-03-07,Buffalo Sabres,W,6,3
PHI,2017-03-09,Toronto Maple Leafs,L,2,4
PHI,2017-03-11,Boston Bruins,L,1,2
PHI,2017-03-13,Columbus Blue Jackets,L,3,5
PHI,2017-03-15,Pittsburgh Penguins,W,4,0
PHI,2017-03-16,New Jersey Devils,L,2,6
PHI,2017-03-19,Carolina Hurricanes,W,4,3
PHI,2017-03-21,Winnipeg Jets,L,2,3
PHI,2017-03-23,Minnesota Wild,W,3,1
PHI,2017-03-25,Columbus Blue Jackets,L,0,1
PHI,2017-03-26,Pittsburgh Penguins,W,6,2
PHI,2017-03-28,Ottawa Senators,W,3,2
PHI,2017-03-30,New York Islanders,W,6,3
PHI,2017-04-01,New Jersey Devils,W,3,0
PHI,2017-04-02,New York Rangers,L,3,4
PHI,2017-04-04,New Jersey Devils,L,0,1
PHI,2017-04-08,Columbus Blue Jackets,W,4,2
PHI,2017-04-09,Carolina Hurricanes,L,3,4
PHI,2017-10-04,San Jose Sharks,W,5,3
PHI,2017-10-05,Los Angeles Kings,L,0,2
PHI,2017-10-07,Anaheim Ducks,W,3,2
PHI,2017-10-10,Nashville Predators,L,5,6
PHI,2017-10-14,Washington Capitals,W,8,2
PHI,2017-10-17,Florida Panthers,W,5,1
PHI,2017-10-19,Nashville Predators,L,0,1
PHI,2017-10-21,Edmonton Oilers,W,2,1
PHI,2017-10-24,Anaheim Ducks,L,2,6
PHI,2017-10-26,Ottawa Senators,L,4,5
PHI,2017-10-28,Toronto Maple Leafs,W,4,2
PHI,2017-10-30,Arizona Coyotes,L,3,4
PHI,2017-11-01,Chicago Blackhawks,L,0,3
PHI,2017-11-02,St. Louis Blues,W,2,0
PHI,2017-11-04,Colorado Avalanche,L,4,5
PHI,2017-11-09,Chicago Blackhawks,W,3,1
PHI,2017-11-11,Minnesota Wild,L,0,1
PHI,2017-11-14,Minnesota Wild,L,0,3
PHI,2017-11-16,Winnipeg Jets,L,2,3
PHI,2017-11-18,Calgary Flames,L,4,5
PHI,2017-11-21,Vancouver Canucks,L,2,5
PHI,2017-11-22,New York Islanders,L,3,4
PHI,2017-11-24,New York Islanders,L,4,5
PHI,2017-11-27,Pittsburgh Penguins,L,4,5
PHI,2017-11-28,San Jose Sharks,L,1,3
PHI,2017-12-02,Boston Bruins,L,0,3
PHI,2017-12-04,Calgary Flames,W,5,2
PHI,2017-12-06,Edmonton Oilers,W,4,2
PHI,2017-12-07,Vancouver Canucks,W,4,1
PHI,2017-12-12,Toronto Maple Leafs,W,4,2
PHI,2017-12-14,Buffalo Sabres,W,2,1
PHI,2017-12-16,Dallas Stars,W,2,1
PHI,2017-12-18,Los Angeles Kings,L,1,4
PHI,2017-12-20,Detroit Red Wings,W,4,3
PHI,2017-12-22,Buffalo Sabres,L,2,4
PHI,2017-12-23,Columbus Blue Jackets,L,1,2
PHI,2017-12-28,Florida Panthers,L,2,3
PHI,2017-12-29,Tampa Bay Lightning,W,5,3
PHI,2018-01-02,Pittsburgh Penguins,L,1,5
PHI,2018-01-04,New York Islanders,W,6,4
PHI,2018-01-06,St. Louis Blues,W,6,3
PHI,2018-01-07,Buffalo Sabres,W,4,1
PHI,2018-01-13,New Jersey Devils,W,5,3
PHI,2018-01-16,New York Rangers,L,1,5
PHI,2018-01-18,Toronto Maple Leafs,W,3,2
PHI,2018-01-20,New Jersey Devils,W,3,1
PHI,2018-01-21,Washington Capitals,W,2,1
PHI,2018-01-23,Detroit Red Wings,W,3,2
PHI,2018-01-25,Tampa Bay Lightning,L,1,5
PHI,2018-01-31,Washington Capitals,L,3,5
PHI,2018-02-01,New Jersey Devils,L,3,4
PHI,2018-02-03,Ottawa Senators,L,3,4
PHI,2018-02-06,Carolina Hurricanes,W,2,1
PHI,2018-02-08,Montreal Canadiens,W,5,3
PHI,2018-02-10,Arizona Coyotes,W,4,3
PHI,2018-02-11,Vegas Golden Knights,W,4,1
PHI,2018-02-13,New Jersey Devils,L,4,5
PHI,2018-02-16,Columbus Blue Jackets,W,2,1
PHI,2018-02-18,New York Rangers,W,7,4
PHI,2018-02-20,Montreal Canadiens,W,3,2
PHI,2018-02-22,Columbus Blue Jackets,W,2,1
PHI,2018-02-24,Ottawa Senators,W,5,3
PHI,2018-02-26,Montreal Canadiens,W,1,0
PHI,2018-03-01,Carolina Hurricanes,L,1,4
PHI,2018-03-03,Tampa Bay Lightning,L,6,7
