NHL Team,Date,Opponent,Result,Team Score,Opponent Score
DET,2016-01-07,San Jose Sharks,W,2,1
DET,2016-01-10,Anaheim Ducks,W,2,1
DET,2016-01-11,Los Angeles Kings,L,2,4
DET,2016-01-14,Arizona Coyotes,W,3,2
DET,2016-01-17,Philadelphia Flyers,L,1,2
DET,2016-01-20,St. Louis Blues,L,1,2
DET,2016-01-22,Buffalo Sabres,W,3,0
DET,2016-01-23,Anaheim Ducks,L,3,4
DET,2016-01-25,New York Islanders,W,4,2
DET,2016-02-03,Tampa Bay Lightning,L,1,3
DET,2016-02-04,Florida Panthers,L,3,6
DET,2016-02-06,New York Islanders,W,5,1
DET,2016-02-08,Florida Panthers,W,3,0
DET,2016-02-10,Ottawa Senators,W,3,1
DET,2016-02-12,Colorado Avalanche,L,2,3
DET,2016-02-14,Boston Bruins,W,6,5
DET,2016-02-15,New York Islanders,L,1,4
DET,2016-02-18,Pittsburgh Penguins,L,3,6
DET,2016-02-20,Ottawa Senators,L,2,3
DET,2016-02-21,New York Rangers,L,0,1
DET,2016-02-23,Columbus Blue Jackets,W,2,1
DET,2016-02-27,Colorado Avalanche,W,5,3
DET,2016-02-29,Dallas Stars,W,3,2
DET,2016-03-02,Chicago Blackhawks,L,2,5
DET,2016-03-06,Chicago Blackhawks,L,1,4
DET,2016-03-08,Columbus Blue Jackets,L,3,5
DET,2016-03-10,Winnipeg Jets,W,3,2
DET,2016-03-12,New York Rangers,W,3,2
DET,2016-03-13,Toronto Maple Leafs,L,0,1
DET,2016-03-15,Philadelphia Flyers,L,3,4
DET,2016-03-17,Columbus Blue Jackets,W,3,1
DET,2016-03-19,Florida Panthers,W,5,3
DET,2016-03-22,Tampa Bay Lightning,L,2,6
DET,2016-03-24,Montreal Canadiens,W,4,3
DET,2016-03-26,Pittsburgh Penguins,L,2,7
DET,2016-03-28,Buffalo Sabres,W,3,2
DET,2016-03-29,Montreal Canadiens,L,3,4
DET,2016-04-01,Minnesota Wild,W,3,2
DET,2016-04-02,Toronto Maple Leafs,W,3,2
DET,2016-04-06,Philadelphia Flyers,W,3,0
DET,2016-04-07,Boston Bruins,L,2,5
DET,2016-04-09,New York Rangers,L,2,3
DET,2016-10-13,Tampa Bay Lightning,L,4,6
DET,2016-10-15,Florida Panthers,L,1,4
DET,2016-10-17,Ottawa Senators,W,5,1
DET,2016-10-19,New York Rangers,W,2,1
