NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
MIN,2015-04-10,10:30p,Los Angeles Lakers,L,98,106
MIN,2015-04-11,10:30p,Golden State Warriors,L,101,110
MIN,2015-04-13,8:00p,New Orleans Pelicans,L,88,100
MIN,2015-04-15,8:00p,Oklahoma City Thunder,L,113,138
MIN,2015-10-28,10:30p,Los Angeles Lakers,W,112,111
MIN,2015-10-30,9:00p,Denver Nuggets,W,95,78
MIN,2015-11-02,8:00p,Portland Trail Blazers,L,101,106
MIN,2015-11-05,8:00p,Miami Heat,L,84,96
MIN,2015-11-07,6:00p,Chicago Bulls,W,102,93
MIN,2015-11-09,8:00p,Atlanta Hawks,W,117,107
MIN,2015-11-10,8:00p,Charlotte Hornets,L,95,104
MIN,2015-11-12,8:00p,Golden State Warriors,L,116,129
MIN,2015-11-13,7:00p,Indiana Pacers,L,103,107
MIN,2015-11-15,3:30p,Memphis Grizzlies,L,106,114
MIN,2015-11-17,7:30p,Miami Heat,W,103,91
MIN,2015-11-18,7:00p,Orlando Magic,L,101,104
MIN,2015-11-20,8:00p,Detroit Pistons,L,86,96
MIN,2015-11-23,8:00p,Philadelphia 76ers,W,100,95
MIN,2015-11-25,8:00p,Atlanta Hawks,W,99,95
MIN,2015-11-27,10:00p,Sacramento Kings,W,101,91
MIN,2015-11-29,3:30p,Los Angeles Clippers,L,99,107
MIN,2015-12-01,8:00p,Orlando Magic,L,93,96
MIN,2015-12-05,8:00p,Portland Trail Blazers,L,103,109
MIN,2015-12-07,8:00p,Los Angeles Clippers,L,106,110
MIN,2015-12-09,8:00p,Los Angeles Lakers,W,123,122
MIN,2015-12-11,9:00p,Denver Nuggets,L,108,111
MIN,2015-12-13,3:30p,Phoenix Suns,L,101,108
MIN,2015-12-15,8:00p,Denver Nuggets,L,100,112
MIN,2015-12-16,7:30p,New York Knicks,L,102,107
MIN,2015-12-18,8:00p,Sacramento Kings,W,99,95
MIN,2015-12-20,1:00p,Brooklyn Nets,W,100,85
MIN,2015-12-21,7:30p,Boston Celtics,L,99,113
MIN,2015-12-23,8:00p,San Antonio Spurs,L,83,108
MIN,2015-12-26,8:00p,Indiana Pacers,L,88,102
MIN,2015-12-28,8:30p,San Antonio Spurs,L,95,101
MIN,2015-12-30,8:00p,Utah Jazz,W,94,80
MIN,2015-12-31,6:00p,Detroit Pistons,L,90,115
MIN,2016-01-02,8:00p,Milwaukee Bucks,L,85,95
MIN,2016-01-04,7:00p,Philadelphia 76ers,L,99,109
MIN,2016-01-06,8:00p,Denver Nuggets,L,74,78
MIN,2016-01-08,8:00p,Cleveland Cavaliers,L,99,125
MIN,2016-01-10,5:00p,Dallas Mavericks,L,87,93
MIN,2016-01-12,8:00p,Oklahoma City Thunder,L,96,101
MIN,2016-01-13,8:00p,Houston Rockets,L,104,107
MIN,2016-01-15,7:00p,Oklahoma City Thunder,L,93,113
MIN,2016-01-17,3:30p,Phoenix Suns,W,117,87
MIN,2016-01-19,8:00p,New Orleans Pelicans,L,99,114
MIN,2016-01-20,8:30p,Dallas Mavericks,L,94,106
MIN,2016-01-23,8:00p,Memphis Grizzlies,W,106,101
MIN,2016-01-25,7:00p,Cleveland Cavaliers,L,107,114
MIN,2016-01-27,8:00p,Oklahoma City Thunder,L,123,126
MIN,2016-01-29,9:00p,Utah Jazz,L,90,103
MIN,2016-01-31,9:00p,Portland Trail Blazers,L,93,96
MIN,2016-02-02,10:30p,Los Angeles Lakers,L,115,119
MIN,2016-02-03,10:30p,Los Angeles Clippers,W,108,102
MIN,2016-02-06,8:00p,Chicago Bulls,W,112,105
MIN,2016-02-08,8:00p,New Orleans Pelicans,L,102,116
MIN,2016-02-10,8:00p,Toronto Raptors,W,117,112
MIN,2016-02-19,8:00p,Memphis Grizzlies,L,104,109
MIN,2016-02-20,8:00p,New York Knicks,L,95,103
MIN,2016-02-22,8:00p,Boston Celtics,W,124,122
MIN,2016-02-24,7:30p,Toronto Raptors,L,105,114
MIN,2016-02-27,7:00p,New Orleans Pelicans,W,112,110
MIN,2016-02-28,7:00p,Dallas Mavericks,L,101,128
MIN,2016-03-02,8:00p,Washington Wizards,L,98,104
MIN,2016-03-04,8:00p,Milwaukee Bucks,L,101,116
MIN,2016-03-05,8:00p,Brooklyn Nets,W,132,118
MIN,2016-03-07,7:00p,Charlotte Hornets,L,103,108
MIN,2016-03-08,8:00p,San Antonio Spurs,L,91,116
MIN,2016-03-11,8:00p,Oklahoma City Thunder,W,99,96
MIN,2016-03-14,10:00p,Phoenix Suns,L,104,107
MIN,2016-03-16,8:00p,Memphis Grizzlies,W,114,108
MIN,2016-03-18,8:00p,Houston Rockets,L,111,116
MIN,2016-03-21,8:00p,Golden State Warriors,L,104,109
MIN,2016-03-23,8:00p,Sacramento Kings,W,113,104
MIN,2016-03-25,7:00p,Washington Wizards,W,132,129
MIN,2016-03-26,8:00p,Utah Jazz,L,84,93
MIN,2016-03-28,8:00p,Phoenix Suns,W,121,116
MIN,2016-03-30,8:00p,Los Angeles Clippers,L,79,99
MIN,2016-04-01,9:00p,Utah Jazz,L,85,98
MIN,2016-04-03,3:30p,Dallas Mavericks,L,78,88
MIN,2016-04-05,10:30p,Golden State Warriors,W,124,117
MIN,2016-04-07,10:00p,Sacramento Kings,W,105,97
MIN,2016-04-09,10:30p,Portland Trail Blazers,W,106,105
MIN,2016-04-11,8:00p,Houston Rockets,L,105,129
MIN,2016-04-13,8:00p,New Orleans Pelicans,W,144,109
MIN,2016-10-26,8:00p,Memphis Grizzlies,L,98,102
MIN,2016-10-29,10:30p,Sacramento Kings,L,103,106
MIN,2016-11-01,8:00p,Memphis Grizzlies,W,116,80
MIN,2016-11-03,8:00p,Denver Nuggets,L,99,102
MIN,2016-11-05,6:00p,Oklahoma City Thunder,L,92,112
MIN,2016-11-08,7:30p,Brooklyn Nets,L,110,119
MIN,2016-11-09,7:00p,Orlando Magic,W,123,107
MIN,2016-11-12,8:00p,Los Angeles Clippers,L,105,119
MIN,2016-11-13,7:00p,Los Angeles Lakers,W,125,99
MIN,2016-11-15,8:00p,Charlotte Hornets,L,108,115
MIN,2016-11-17,8:00p,Philadelphia 76ers,W,110,86
MIN,2016-11-19,8:00p,Memphis Grizzlies,L,71,93
MIN,2016-11-21,8:00p,Boston Celtics,L,93,99
MIN,2016-11-23,9:30p,New Orleans Pelicans,L,96,117
MIN,2016-11-25,9:00p,Phoenix Suns,W,98,85
MIN,2016-11-26,10:30p,Golden State Warriors,L,102,115
MIN,2016-11-28,8:00p,Utah Jazz,L,103,112
MIN,2016-11-30,8:00p,New York Knicks,L,104,106
MIN,2016-12-02,7:30p,New York Knicks,L,114,118
MIN,2016-12-03,7:00p,Charlotte Hornets,W,125,120
MIN,2016-12-06,8:00p,San Antonio Spurs,L,91,105
MIN,2016-12-08,7:00p,Toronto Raptors,L,110,124
MIN,2016-12-09,8:00p,Detroit Pistons,L,90,117
MIN,2016-12-11,7:00p,Golden State Warriors,L,108,116
MIN,2016-12-13,8:00p,Chicago Bulls,W,99,94
MIN,2016-12-17,8:00p,Houston Rockets,L,109,111
MIN,2016-12-19,8:00p,Phoenix Suns,W,115,108
MIN,2016-12-21,7:30p,Atlanta Hawks,W,92,84
MIN,2016-12-23,8:00p,Sacramento Kings,L,105,109
MIN,2016-12-25,8:00p,Oklahoma City Thunder,L,100,112
MIN,2016-12-26,8:00p,Atlanta Hawks,W,104,90
MIN,2016-12-28,9:00p,Denver Nuggets,L,103,105
MIN,2016-12-30,8:00p,Milwaukee Bucks,W,116,99
MIN,2017-01-01,7:00p,Portland Trail Blazers,L,89,95
MIN,2017-01-03,7:00p,Philadelphia 76ers,L,91,93
MIN,2017-01-06,7:00p,Washington Wizards,L,105,112
MIN,2017-01-07,8:00p,Utah Jazz,L,92,94
MIN,2017-01-09,8:00p,Dallas Mavericks,W,101,92
MIN,2017-01-11,8:00p,Houston Rockets,W,119,105
MIN,2017-01-13,8:00p,Oklahoma City Thunder,W,96,86
MIN,2017-01-15,2:00p,Dallas Mavericks,L,87,98
MIN,2017-01-17,8:30p,San Antonio Spurs,L,114,122
MIN,2017-01-19,10:30p,Los Angeles Clippers,W,104,101
