NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
LAC,2016-02-29,10:30p,Brooklyn Nets,W,105,95
LAC,2016-03-02,10:30p,Oklahoma City Thunder,W,103,98
LAC,2016-03-05,10:30p,Atlanta Hawks,L,97,107
LAC,2016-03-07,8:30p,Dallas Mavericks,W,109,90
LAC,2016-03-09,9:30p,Oklahoma City Thunder,L,108,120
LAC,2016-03-11,10:30p,New York Knicks,W,101,94
LAC,2016-03-13,3:30p,Cleveland Cavaliers,L,90,114
LAC,2016-03-15,8:30p,San Antonio Spurs,L,87,108
LAC,2016-03-16,9:30p,Houston Rockets,W,122,106
LAC,2016-03-19,8:00p,Memphis Grizzlies,L,102,113
LAC,2016-03-20,6:00p,New Orleans Pelicans,L,105,109
LAC,2016-03-23,10:30p,Golden State Warriors,L,98,114
LAC,2016-03-24,10:30p,Portland Trail Blazers,W,96,94
LAC,2016-03-27,3:30p,Denver Nuggets,W,105,90
LAC,2016-03-28,10:30p,Boston Celtics,W,114,90
LAC,2016-03-30,8:00p,Minnesota Timberwolves,W,99,79
LAC,2016-03-31,9:30p,Oklahoma City Thunder,L,117,119
LAC,2016-04-03,3:30p,Washington Wizards,W,114,109
LAC,2016-04-05,10:30p,Los Angeles Lakers,W,103,81
LAC,2016-04-06,10:30p,Los Angeles Lakers,W,91,81
LAC,2016-04-08,9:00p,Utah Jazz,W,102,99
LAC,2016-04-10,3:30p,Dallas Mavericks,W,98,91
LAC,2016-04-12,10:30p,Memphis Grizzlies,W,110,84
LAC,2016-04-13,10:30p,Phoenix Suns,L,105,114
LAC,2016-10-27,10:30p,Portland Trail Blazers,W,114,106
LAC,2016-10-30,4:30p,Utah Jazz,W,88,75
LAC,2016-10-31,10:30p,Phoenix Suns,W,116,98
LAC,2016-11-02,10:30p,Oklahoma City Thunder,L,83,85
LAC,2016-11-04,8:00p,Memphis Grizzlies,W,99,88
LAC,2016-11-05,8:30p,San Antonio Spurs,W,116,92
LAC,2016-11-07,10:30p,Detroit Pistons,W,114,82
LAC,2016-11-09,10:30p,Portland Trail Blazers,W,111,80
LAC,2016-11-11,8:00p,Oklahoma City Thunder,W,110,108
LAC,2016-11-12,8:00p,Minnesota Timberwolves,W,119,105
LAC,2016-11-14,10:30p,Brooklyn Nets,W,127,95
LAC,2016-11-16,10:30p,Memphis Grizzlies,L,107,111
LAC,2016-11-18,10:30p,Sacramento Kings,W,121,115
LAC,2016-11-19,10:30p,Chicago Bulls,W,102,95
LAC,2016-11-21,10:30p,Toronto Raptors,W,123,115
LAC,2016-11-23,8:30p,Dallas Mavericks,W,124,104
LAC,2016-11-25,7:30p,Detroit Pistons,L,97,108
LAC,2016-11-27,6:00p,Indiana Pacers,L,70,91
LAC,2016-11-29,7:30p,Brooklyn Nets,L,122,127
LAC,2016-12-01,8:00p,Cleveland Cavaliers,W,113,94
LAC,2016-12-02,8:00p,New Orleans Pelicans,W,114,96
LAC,2016-12-04,9:30p,Indiana Pacers,L,102,111
LAC,2016-12-07,10:30p,Golden State Warriors,L,98,115
LAC,2016-12-10,10:30p,New Orleans Pelicans,W,133,105
LAC,2016-12-12,10:30p,Portland Trail Blazers,W,121,120
LAC,2016-12-14,7:00p,Orlando Magic,W,113,108
LAC,2016-12-16,8:00p,Miami Heat,W,102,98
LAC,2016-12-18,3:30p,Washington Wizards,L,110,117
LAC,2016-12-20,10:30p,Denver Nuggets,W,119,102
LAC,2016-12-22,10:30p,San Antonio Spurs,W,106,101
LAC,2016-12-23,10:30p,Dallas Mavericks,L,88,90
LAC,2016-12-25,10:30p,Los Angeles Lakers,L,102,111
LAC,2016-12-26,10:30p,Denver Nuggets,L,102,106
LAC,2016-12-28,8:00p,New Orleans Pelicans,L,98,102
LAC,2016-12-30,8:00p,Houston Rockets,L,116,140
LAC,2016-12-31,8:00p,Oklahoma City Thunder,L,88,114
LAC,2017-01-02,10:30p,Phoenix Suns,W,109,98
LAC,2017-01-04,10:30p,Memphis Grizzlies,W,115,106
LAC,2017-01-06,10:30p,Sacramento Kings,W,106,98
LAC,2017-01-08,3:30p,Miami Heat,W,98,86
LAC,2017-01-11,10:30p,Orlando Magic,W,105,96
LAC,2017-01-14,3:30p,Los Angeles Lakers,W,113,97
