NHL Team,Date,Opponent,Result,Team Score,Opponent Score
WSH,2017-02-19,New York Rangers,L,1,2
WSH,2017-02-22,Philadelphia Flyers,W,4,1
WSH,2017-02-24,Edmonton Oilers,W,2,1
WSH,2017-02-25,Nashville Predators,L,2,5
WSH,2017-02-28,New York Rangers,W,4,1
WSH,2017-03-02,New Jersey Devils,W,1,0
WSH,2017-03-04,Philadelphia Flyers,W,2,1
WSH,2017-03-06,Dallas Stars,L,2,4
WSH,2017-03-09,San Jose Sharks,L,2,4
WSH,2017-03-11,Los Angeles Kings,L,2,4
WSH,2017-03-12,Anaheim Ducks,L,2,5
WSH,2017-03-14,Minnesota Wild,W,4,2
WSH,2017-03-16,Nashville Predators,L,1,2
WSH,2017-03-18,Tampa Bay Lightning,W,5,3
WSH,2017-03-21,Calgary Flames,W,4,2
WSH,2017-03-23,Columbus Blue Jackets,W,2,1
WSH,2017-03-25,Arizona Coyotes,W,4,1
WSH,2017-03-28,Minnesota Wild,W,5,4
WSH,2017-03-29,Colorado Avalanche,W,5,3
WSH,2017-03-31,Arizona Coyotes,L,3,6
WSH,2017-04-02,Columbus Blue Jackets,W,3,2
WSH,2017-04-04,Toronto Maple Leafs,W,4,1
WSH,2017-04-05,New York Rangers,W,2,0
WSH,2017-04-08,Boston Bruins,W,3,1
WSH,2017-04-09,Florida Panthers,L,0,2
WSH,2017-10-05,Ottawa Senators,W,5,4
WSH,2017-10-07,Montreal Canadiens,W,6,1
WSH,2017-10-09,Tampa Bay Lightning,L,3,4
WSH,2017-10-11,Pittsburgh Penguins,L,2,3
WSH,2017-10-13,New Jersey Devils,W,5,2
WSH,2017-10-14,Philadelphia Flyers,L,2,8
WSH,2017-10-17,Toronto Maple Leafs,L,0,2
WSH,2017-10-20,Detroit Red Wings,W,4,3
WSH,2017-10-21,Florida Panthers,L,1,4
WSH,2017-10-26,Vancouver Canucks,L,2,6
WSH,2017-10-28,Edmonton Oilers,W,5,2
WSH,2017-10-29,Calgary Flames,L,1,2
WSH,2017-11-02,New York Islanders,W,4,3
WSH,2017-11-04,Boston Bruins,W,3,2
WSH,2017-11-06,Arizona Coyotes,W,3,2
WSH,2017-11-07,Buffalo Sabres,L,1,3
WSH,2017-11-10,Pittsburgh Penguins,W,4,1
WSH,2017-11-12,Edmonton Oilers,W,2,1
WSH,2017-11-14,Nashville Predators,L,3,6
WSH,2017-11-16,Colorado Avalanche,L,2,6
WSH,2017-11-18,Minnesota Wild,W,3,1
WSH,2017-11-20,Calgary Flames,L,1,4
WSH,2017-11-22,Ottawa Senators,W,5,2
WSH,2017-11-24,Tampa Bay Lightning,W,3,1
WSH,2017-11-25,Toronto Maple Leafs,W,4,2
WSH,2017-11-30,Los Angeles Kings,L,2,5
WSH,2017-12-02,Columbus Blue Jackets,W,4,3
WSH,2017-12-04,San Jose Sharks,W,4,1
WSH,2017-12-06,Chicago Blackhawks,W,6,2
WSH,2017-12-08,New York Rangers,W,4,2
WSH,2017-12-11,New York Islanders,L,1,3
WSH,2017-12-12,Colorado Avalanche,W,5,2
WSH,2017-12-14,Boston Bruins,W,5,3
WSH,2017-12-16,Anaheim Ducks,W,3,2
WSH,2017-12-19,Dallas Stars,W,4,3
WSH,2017-12-22,Arizona Coyotes,L,2,3
WSH,2017-12-23,Vegas Golden Knights,L,0,3
WSH,2017-12-27,New York Rangers,L,0,1
WSH,2017-12-28,Boston Bruins,W,4,3
WSH,2017-12-30,New Jersey Devils,W,5,2
WSH,2018-01-02,Carolina Hurricanes,W,5,4
WSH,2018-01-07,St. Louis Blues,W,4,3
WSH,2018-01-09,Vancouver Canucks,W,3,1
WSH,2018-01-11,Carolina Hurricanes,L,1,3
WSH,2018-01-12,Carolina Hurricanes,W,4,3
WSH,2018-01-18,New Jersey Devils,L,3,4
