NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
NYK,2016-01-28,8:00p,Toronto Raptors,L,93,103
NYK,2016-01-29,7:30p,Phoenix Suns,W,102,84
NYK,2016-01-31,7:30p,Golden State Warriors,L,95,116
NYK,2016-02-02,7:30p,Boston Celtics,L,89,97
NYK,2016-02-04,7:00p,Detroit Pistons,L,105,111
NYK,2016-02-05,7:30p,Memphis Grizzlies,L,85,91
NYK,2016-02-07,1:00p,Denver Nuggets,L,96,101
NYK,2016-02-09,8:00p,Washington Wizards,L,108,111
NYK,2016-02-19,7:30p,Brooklyn Nets,L,98,109
NYK,2016-02-20,8:00p,Minnesota Timberwolves,W,103,95
NYK,2016-02-22,7:30p,Toronto Raptors,L,95,122
NYK,2016-02-24,7:00p,Indiana Pacers,L,105,108
NYK,2016-02-26,7:30p,Orlando Magic,W,108,95
NYK,2016-02-28,7:30p,Miami Heat,L,81,98
NYK,2016-03-01,7:30p,Portland Trail Blazers,L,85,104
NYK,2016-03-04,7:30p,Boston Celtics,L,104,105
NYK,2016-03-05,7:00p,Detroit Pistons,W,102,89
NYK,2016-03-08,9:00p,Denver Nuggets,L,94,110
NYK,2016-03-09,9:00p,Phoenix Suns,W,128,97
NYK,2016-03-11,10:30p,Los Angeles Clippers,L,94,101
NYK,2016-03-13,9:30p,Los Angeles Lakers,W,90,87
NYK,2016-03-16,10:30p,Golden State Warriors,L,85,121
NYK,2016-03-19,7:00p,Washington Wizards,L,89,99
NYK,2016-03-20,7:30p,Sacramento Kings,L,80,88
NYK,2016-03-23,8:00p,Chicago Bulls,W,115,107
NYK,2016-03-24,7:30p,Chicago Bulls,W,106,94
NYK,2016-03-26,7:30p,Cleveland Cavaliers,L,93,107
NYK,2016-03-28,8:00p,New Orleans Pelicans,L,91,99
NYK,2016-03-30,8:30p,Dallas Mavericks,L,89,91
NYK,2016-04-01,7:30p,Brooklyn Nets,W,105,91
NYK,2016-04-03,7:30p,Indiana Pacers,L,87,92
NYK,2016-04-06,7:30p,Charlotte Hornets,L,97,111
NYK,2016-04-08,7:00p,Philadelphia 76ers,W,109,102
NYK,2016-04-10,7:30p,Toronto Raptors,L,89,93
NYK,2016-04-12,7:00p,Indiana Pacers,L,90,102
NYK,2016-10-25,7:30p,Cleveland Cavaliers,L,88,117
NYK,2016-10-29,7:30p,Memphis Grizzlies,W,111,104
NYK,2016-11-01,7:30p,Detroit Pistons,L,89,102
NYK,2016-11-02,7:30p,Houston Rockets,L,99,118
NYK,2016-11-04,8:00p,Chicago Bulls,W,117,104
NYK,2016-11-06,12:00p,Utah Jazz,L,109,114
NYK,2016-11-09,7:00p,Brooklyn Nets,W,110,96
NYK,2016-11-11,7:30p,Boston Celtics,L,87,115
NYK,2016-11-12,7:30p,Toronto Raptors,L,107,118
NYK,2016-11-14,7:30p,Dallas Mavericks,W,93,77
NYK,2016-11-16,7:30p,Detroit Pistons,W,105,102
NYK,2016-11-17,7:00p,Washington Wizards,L,112,119
NYK,2016-11-20,12:00p,Atlanta Hawks,W,104,94
NYK,2016-11-22,7:30p,Portland Trail Blazers,W,107,103
NYK,2016-11-25,7:30p,Charlotte Hornets,W,113,111
NYK,2016-11-26,7:00p,Charlotte Hornets,L,102,107
NYK,2016-11-28,7:30p,Oklahoma City Thunder,L,103,112
NYK,2016-11-30,8:00p,Minnesota Timberwolves,W,106,104
NYK,2016-12-02,7:30p,Minnesota Timberwolves,W,118,114
NYK,2016-12-04,7:30p,Sacramento Kings,W,106,98
NYK,2016-12-06,7:30p,Miami Heat,W,114,103
NYK,2016-12-07,8:00p,Cleveland Cavaliers,L,94,126
NYK,2016-12-09,10:30p,Sacramento Kings,W,103,100
NYK,2016-12-11,9:30p,Los Angeles Lakers,W,118,112
NYK,2016-12-13,9:00p,Phoenix Suns,L,111,113
NYK,2016-12-15,10:30p,Golden State Warriors,L,90,103
NYK,2016-12-17,9:00p,Denver Nuggets,L,114,127
NYK,2016-12-20,7:30p,Indiana Pacers,W,118,111
NYK,2016-12-22,7:30p,Orlando Magic,W,106,95
NYK,2016-12-25,12:00p,Boston Celtics,L,114,119
NYK,2016-12-28,7:30p,Atlanta Hawks,L,98,102
NYK,2016-12-30,8:00p,New Orleans Pelicans,L,92,104
NYK,2016-12-31,8:00p,Houston Rockets,L,122,129
NYK,2017-01-02,7:30p,Orlando Magic,L,103,115
NYK,2017-01-04,7:30p,Milwaukee Bucks,L,104,105
NYK,2017-01-06,8:00p,Milwaukee Bucks,W,116,111
NYK,2017-01-07,7:00p,Indiana Pacers,L,109,123
NYK,2017-01-09,7:30p,New Orleans Pelicans,L,96,110
NYK,2017-01-11,7:00p,Philadelphia 76ers,L,97,98
NYK,2017-01-12,8:00p,Chicago Bulls,W,104,89
NYK,2017-01-15,3:00p,Toronto Raptors,L,101,116
NYK,2017-01-16,1:00p,Atlanta Hawks,L,107,108
NYK,2017-01-18,7:30p,Boston Celtics,W,117,106
NYK,2017-01-19,8:00p,Washington Wizards,L,110,113
