NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
LAL,2016-01-03,9:30p,Phoenix Suns,W,97,77
LAL,2016-01-05,10:30p,Golden State Warriors,L,88,109
LAL,2016-01-07,10:30p,Sacramento Kings,L,115,118
LAL,2016-01-08,10:30p,Oklahoma City Thunder,L,113,117
LAL,2016-01-10,9:30p,Utah Jazz,L,74,86
LAL,2016-01-12,10:30p,New Orleans Pelicans,W,95,91
LAL,2016-01-14,10:30p,Golden State Warriors,L,98,116
LAL,2016-01-16,9:00p,Utah Jazz,L,82,109
LAL,2016-01-17,9:30p,Houston Rockets,L,95,112
LAL,2016-01-20,10:30p,Sacramento Kings,L,93,112
LAL,2016-01-22,10:30p,San Antonio Spurs,L,95,108
LAL,2016-01-23,10:30p,Portland Trail Blazers,L,103,121
LAL,2016-01-26,10:30p,Dallas Mavericks,L,90,92
LAL,2016-01-28,10:30p,Chicago Bulls,L,91,114
LAL,2016-01-29,10:30p,Los Angeles Clippers,L,93,105
LAL,2016-01-31,9:30p,Charlotte Hornets,L,82,101
LAL,2016-02-02,10:30p,Minnesota Timberwolves,W,119,115
LAL,2016-02-04,9:30p,New Orleans Pelicans,W,99,96
LAL,2016-02-06,8:30p,San Antonio Spurs,L,102,106
LAL,2016-02-08,7:00p,Indiana Pacers,L,87,89
LAL,2016-02-10,8:00p,Cleveland Cavaliers,L,111,120
LAL,2016-02-19,10:30p,San Antonio Spurs,L,113,119
LAL,2016-02-21,8:00p,Chicago Bulls,L,115,126
LAL,2016-02-22,8:00p,Milwaukee Bucks,L,101,108
LAL,2016-02-24,8:00p,Memphis Grizzlies,L,119,128
LAL,2016-02-26,10:30p,Memphis Grizzlies,L,95,112
LAL,2016-03-01,10:30p,Brooklyn Nets,W,107,101
LAL,2016-03-02,9:00p,Denver Nuggets,L,107,117
LAL,2016-03-04,10:30p,Atlanta Hawks,L,77,106
LAL,2016-03-06,3:30p,Golden State Warriors,W,112,95
LAL,2016-03-08,10:30p,Orlando Magic,W,107,98
LAL,2016-03-10,10:30p,Cleveland Cavaliers,L,108,120
LAL,2016-03-13,9:30p,New York Knicks,L,87,90
LAL,2016-03-15,10:30p,Sacramento Kings,L,98,106
LAL,2016-03-18,10:30p,Phoenix Suns,L,90,95
LAL,2016-03-22,10:30p,Memphis Grizzlies,W,107,100
LAL,2016-03-23,10:00p,Phoenix Suns,L,107,119
LAL,2016-03-25,10:30p,Denver Nuggets,L,105,116
LAL,2016-03-27,9:30p,Washington Wizards,L,88,101
LAL,2016-03-28,9:00p,Utah Jazz,L,75,123
LAL,2016-03-30,10:30p,Miami Heat,W,102,100
LAL,2016-04-03,9:30p,Boston Celtics,L,100,107
LAL,2016-04-05,10:30p,Los Angeles Clippers,L,81,103
LAL,2016-04-06,10:30p,Los Angeles Clippers,L,81,91
LAL,2016-04-08,8:00p,New Orleans Pelicans,L,102,110
LAL,2016-04-10,3:30p,Houston Rockets,L,110,130
LAL,2016-04-11,8:00p,Oklahoma City Thunder,L,79,112
LAL,2016-04-13,10:30p,Utah Jazz,W,101,96
LAL,2016-10-26,10:30p,Houston Rockets,W,120,114
LAL,2016-10-28,9:00p,Utah Jazz,L,89,96
LAL,2016-10-30,7:00p,Oklahoma City Thunder,L,96,113
LAL,2016-11-01,7:00p,Indiana Pacers,L,108,115
LAL,2016-11-02,7:30p,Atlanta Hawks,W,123,116
LAL,2016-11-04,10:30p,Golden State Warriors,W,117,97
LAL,2016-11-06,9:30p,Phoenix Suns,W,119,108
LAL,2016-11-08,10:30p,Dallas Mavericks,L,97,109
LAL,2016-11-10,10:30p,Sacramento Kings,W,101,91
LAL,2016-11-12,7:00p,New Orleans Pelicans,W,126,99
LAL,2016-11-13,7:00p,Minnesota Timberwolves,L,99,125
LAL,2016-11-15,10:30p,Brooklyn Nets,W,125,118
LAL,2016-11-18,10:30p,San Antonio Spurs,L,107,116
LAL,2016-11-20,9:30p,Chicago Bulls,L,110,118
LAL,2016-11-22,10:30p,Oklahoma City Thunder,W,111,109
LAL,2016-11-23,10:30p,Golden State Warriors,L,106,149
LAL,2016-11-25,10:30p,Golden State Warriors,L,85,109
LAL,2016-11-27,9:30p,Atlanta Hawks,W,109,94
LAL,2016-11-29,8:00p,New Orleans Pelicans,L,88,105
LAL,2016-11-30,8:00p,Chicago Bulls,W,96,90
LAL,2016-12-02,7:30p,Toronto Raptors,L,80,113
LAL,2016-12-03,8:00p,Memphis Grizzlies,L,100,103
LAL,2016-12-05,10:30p,Utah Jazz,L,101,107
LAL,2016-12-07,8:00p,Houston Rockets,L,95,134
LAL,2016-12-09,10:30p,Phoenix Suns,L,115,119
LAL,2016-12-11,9:30p,New York Knicks,L,112,118
LAL,2016-12-12,10:30p,Sacramento Kings,L,92,116
LAL,2016-12-14,7:30p,Brooklyn Nets,L,97,107
LAL,2016-12-16,8:00p,Philadelphia 76ers,W,100,89
LAL,2016-12-17,7:30p,Cleveland Cavaliers,L,108,119
LAL,2016-12-20,7:00p,Charlotte Hornets,L,113,117
LAL,2016-12-22,8:00p,Miami Heat,L,107,115
LAL,2016-12-23,7:00p,Orlando Magic,L,90,109
LAL,2016-12-25,10:30p,Los Angeles Clippers,W,111,102
LAL,2016-12-27,10:30p,Utah Jazz,L,100,102
LAL,2016-12-29,10:30p,Dallas Mavericks,L,89,101
LAL,2017-01-01,9:30p,Toronto Raptors,L,114,123
LAL,2017-01-03,10:30p,Memphis Grizzlies,W,116,102
LAL,2017-01-05,10:30p,Portland Trail Blazers,L,109,118
LAL,2017-01-06,10:30p,Miami Heat,W,127,100
LAL,2017-01-08,9:30p,Orlando Magic,W,111,95
LAL,2017-01-10,10:30p,Portland Trail Blazers,L,87,108
LAL,2017-01-12,8:30p,San Antonio Spurs,L,94,134
