NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
WAS,2015-04-15,8:00p,Cleveland Cavaliers,L,108,113
WAS,2015-10-28,7:00p,Orlando Magic,W,88,87
WAS,2015-10-30,8:00p,Milwaukee Bucks,W,118,113
WAS,2015-10-31,7:00p,New York Knicks,L,110,117
WAS,2015-11-04,7:00p,San Antonio Spurs,W,102,99
WAS,2015-11-06,7:30p,Boston Celtics,L,98,118
WAS,2015-11-07,7:30p,Atlanta Hawks,L,99,114
WAS,2015-11-10,7:00p,Oklahoma City Thunder,L,101,125
WAS,2015-11-14,7:00p,Orlando Magic,W,108,99
WAS,2015-11-17,7:00p,Milwaukee Bucks,W,115,86
WAS,2015-11-21,7:30p,Detroit Pistons,W,97,95
WAS,2015-11-24,7:00p,Indiana Pacers,L,106,123
WAS,2015-11-25,7:00p,Charlotte Hornets,L,87,101
WAS,2015-11-27,7:30p,Boston Celtics,L,78,111
WAS,2015-11-28,7:00p,Toronto Raptors,L,82,84
WAS,2015-12-01,7:00p,Cleveland Cavaliers,W,97,85
WAS,2015-12-02,7:00p,Los Angeles Lakers,L,104,108
WAS,2015-12-04,7:00p,Phoenix Suns,W,109,106
WAS,2015-12-06,6:00p,Dallas Mavericks,L,104,116
WAS,2015-12-07,7:30p,Miami Heat,W,114,103
WAS,2015-12-09,7:00p,Houston Rockets,L,103,109
WAS,2015-12-11,8:00p,New Orleans Pelicans,L,105,107
WAS,2015-12-12,8:30p,Dallas Mavericks,W,114,111
WAS,2015-12-14,8:00p,Memphis Grizzlies,L,95,112
WAS,2015-12-16,8:30p,San Antonio Spurs,L,95,114
WAS,2015-12-19,7:00p,Charlotte Hornets,W,109,101
WAS,2015-12-21,7:00p,Sacramento Kings,W,113,99
WAS,2015-12-23,7:00p,Memphis Grizzlies,W,100,91
WAS,2015-12-26,4:00p,Brooklyn Nets,W,111,96
WAS,2015-12-28,7:00p,Los Angeles Clippers,L,91,108
WAS,2015-12-30,7:30p,Toronto Raptors,L,91,94
WAS,2016-01-01,7:00p,Orlando Magic,W,103,91
WAS,2016-01-03,6:00p,Miami Heat,L,75,97
WAS,2016-01-06,7:00p,Cleveland Cavaliers,L,115,121
WAS,2016-01-08,7:00p,Toronto Raptors,L,88,97
WAS,2016-01-09,7:00p,Orlando Magic,W,105,99
WAS,2016-01-11,8:00p,Chicago Bulls,W,114,100
WAS,2016-01-13,7:00p,Milwaukee Bucks,W,106,101
WAS,2016-01-15,7:00p,Indiana Pacers,W,118,104
WAS,2016-01-16,7:30p,Boston Celtics,L,117,119
WAS,2016-01-18,2:00p,Portland Trail Blazers,L,98,108
WAS,2016-01-20,7:00p,Miami Heat,W,106,87
